year,month,day,event_type,sub_event_type,state,county,city,latitude,longitude,fatalities
2020,8,30,Protests,Peaceful protest,Illinois,Cook,Evanston,42.041,-87.69,0
2020,8,30,Protests,Peaceful protest,Maryland,Harford,Fallston,39.515,-76.411,0
2020,8,30,Protests,Peaceful protest,Kentucky,Franklin,Frankfort,38.201,-84.874,0
2020,8,30,Protests,Peaceful protest,North Carolina,Macon,Franklin,35.182,-83.382,0
2020,8,30,Protests,Peaceful protest,North Carolina,Macon,Franklin,35.182,-83.382,0
2020,8,30,Protests,Peaceful protest,New York,Chautauqua,Fredonia,42.44,-79.332,0
2020,8,30,Protests,Peaceful protest,Texas,Cooke,Gainesville,33.626,-97.133,0
2020,8,30,Protests,Peaceful protest,Wisconsin,Brown,Green Bay,44.519,-88.02,0
2020,8,30,Protests,Peaceful protest,New York,Suffolk,Hauppauge,40.826,-73.203,0
2020,8,30,Protests,Peaceful protest,Massachusetts,Hampshire,Huntington,42.234,-72.88,0
2020,8,30,Protests,Protest with intervention,Iowa,Johnson,Iowa City,41.661,-91.53,0
2020,8,30,Protests,Peaceful protest,New York,Tompkins,Ithaca,42.444,-76.502,0
2020,8,30,Protests,Peaceful protest,New York,Chautauqua,Jamestown,42.097,-79.235,0
2020,8,30,Protests,Peaceful protest,Wisconsin,Kenosha,Kenosha,42.585,-87.824,0
2020,8,30,Protests,Peaceful protest,New York,Essex,Lake Placid,44.279,-73.98,0
2020,8,30,Protests,Peaceful protest,Nebraska,Lancaster,Lincoln,40.808,-96.7,0
2020,8,30,Protests,Peaceful protest,California,Los Angeles,Los Angeles,34.043,-118.25,0
2020,8,30,Protests,Excessive force against protesters,California,Los Angeles,Los Angeles,34.043,-118.25,0
2020,8,30,Protests,Peaceful protest,Ohio,Richland,Mansfield,40.758,-82.515,0
2020,8,30,Protests,Peaceful protest,Texas,Harrison,Marshall,32.545,-94.367,0
2020,8,30,Protests,Peaceful protest,Connecticut,Middlesex,Middletown,41.562,-72.651,0
2020,8,30,Protests,Peaceful protest,Wisconsin,Milwaukee,Milwaukee,43.038,-87.906,0
2020,8,30,Protests,Peaceful protest,Louisiana,Ouachita,Monroe,32.509,-92.119,0
2020,8,30,Protests,Peaceful protest,West Virginia,Monongalia,Morgantown,39.63,-79.956,0
2020,8,30,Protests,Peaceful protest,Ohio,Tuscarawas,New Philadelphia,40.49,-81.446,0
2020,8,30,Protests,Peaceful protest,West Virginia,Wood,Parkersburg,39.267,-81.562,0
2020,8,30,Protests,Peaceful protest,Pennsylvania,Philadelphia,Philadelphia,39.952,-75.164,0
2020,8,30,Protests,Peaceful protest,Pennsylvania,Philadelphia,Philadelphia,39.952,-75.164,0
2020,8,30,Riots,Violent demonstration,Oregon,Multnomah,Portland,45.523,-122.676,0
2020,8,30,Protests,Peaceful protest,Rhode Island,Providence,Providence,41.824,-71.412,0
2020,8,30,Protests,Peaceful protest,Massachusetts,Norfolk,Quincy,42.253,-71.002,0
2020,8,30,Protests,Peaceful protest,Mississippi,Clarke,Quitman,32.04,-88.728,0
2020,8,30,Protests,Peaceful protest,New York,Monroe,Rochester,43.155,-77.616,0
2020,8,30,Protests,Peaceful protest,Georgia,Floyd,Rome,34.257,-85.165,0
2020,8,30,Protests,Peaceful protest,California,Sacramento,Sacramento,38.58,-121.496,0
2020,8,30,Protests,Peaceful protest,Utah,Salt Lake,Salt Lake City,40.778,-111.888,0
2020,8,30,Riots,Violent demonstration,California,San Francisco,San Francisco,37.779,-122.419,0
2020,8,30,Protests,Peaceful protest,California,San Luis Obispo,San Luis Obispo,35.283,-120.659,0
2020,8,30,Protests,Peaceful protest,Rhode Island,Providence,Smithfield,41.922,-71.55,0
2020,8,30,Protests,Peaceful protest,California,Los Angeles,South Pasadena,34.112,-118.153,0
2020,8,30,Protests,Peaceful protest,Washington,Spokane,Spokane,47.66,-117.429,0
2020,8,30,Strategic developments,Arrests,Washington,Spokane,Spokane,47.66,-117.429,0
2020,8,30,Protests,Peaceful protest,Arizona,Maricopa,Tempe,33.425,-111.94,0
2020,8,30,Protests,Peaceful protest,Florida,Brevard,Titusville,28.612,-80.808,0
2020,8,30,Protests,Peaceful protest,Connecticut,Fairfield,Trumbull,41.243,-73.201,0
2020,8,30,Protests,Peaceful protest,Texas,Smith,Tyler,32.351,-95.301,0
2020,8,30,Riots,Violent demonstration,District of Columbia,District of Columbia,Washington,38.917,-77,0
2020,8,30,Strategic developments,Change to group/activity,New York,Saratoga,Waterford,42.792,-73.681,0
2020,8,30,Protests,Peaceful protest,California,Los Angeles,West Hollywood,34.09,-118.362,0
2020,8,30,Protests,Peaceful protest,Pennsylvania,Luzerne,Wilkes-Barre,41.246,-75.881,0
2020,8,30,Protests,Peaceful protest,Vermont,Chittenden,Williston,44.438,-73.068,0
2020,8,30,Protests,Peaceful protest,Massachusetts,Worcester,Worcester,42.263,-71.802,0
2020,8,30,Protests,Peaceful protest,Ohio,Muskingum,Zanesville,39.94,-82.013,0
2020,8,30,Protests,Peaceful protest,Florida,Escambia,Pensacola,30.421,-87.217,0
2020,8,31,Protests,Peaceful protest,Ohio,Summit,Akron,41.081,-81.519,0
2020,8,31,Protests,Peaceful protest,Massachusetts,Essex,Andover,42.658,-71.137,0
2020,8,31,Protests,Peaceful protest,Michigan,Washtenaw,Ann Arbor,42.28,-83.746,0
2020,8,31,Protests,Peaceful protest,New York,Onondaga,Baldwinsville,43.159,-76.333,0
2020,8,31,Protests,Peaceful protest,Pennsylvania,Beaver,Beaver,40.695,-80.305,0
2020,8,31,Protests,Peaceful protest,Pennsylvania,Northampton,Bethlehem,40.626,-75.37,0
2020,8,31,Protests,Peaceful protest,Illinois,McLean,Bloomington,40.484,-88.994,0
2020,8,31,Protests,Peaceful protest,Ohio,Wood,Bowling Green,41.375,-83.651,0
2020,8,31,Protests,Peaceful protest,Vermont,Chittenden,Burlington,44.476,-73.212,0
2020,8,31,Protests,Peaceful protest,Illinois,Champaign,Champaign,40.116,-88.244,0
2020,8,31,Protests,Peaceful protest,West Virginia,Kanawha,Charleston,38.349,-81.632,0
2020,8,31,Protests,Peaceful protest,Illinois,Cook,Chicago,41.85,-87.65,0
2020,8,31,Strategic developments,Other,Illinois,Cook,Chicago,41.85,-87.65,1
2020,8,31,Protests,Peaceful protest,South Carolina,Richland,Columbia,34,-81.033,0
2020,8,31,Protests,Peaceful protest,South Carolina,Richland,Columbia,34,-81.033,0
2020,8,31,Protests,Peaceful protest,Pennsylvania,Westmoreland,Greensburg,40.301,-79.539,0
2020,8,31,Protests,Peaceful protest,North Carolina,Pitt,Greenville,35.613,-77.366,0
2020,8,31,Protests,Peaceful protest,New York,Nassau,Hempstead,40.706,-73.62,0
2020,8,31,Protests,Peaceful protest,Indiana,Marion,Indianapolis,39.769,-86.158,0
2020,8,31,Protests,Protest with intervention,Iowa,Johnson,Iowa City,41.661,-91.53,0
2020,8,31,Protests,Peaceful protest,Michigan,Kalamazoo,Kalamazoo,42.29,-85.586,0
2020,8,31,Protests,Peaceful protest,California,Los Angeles,La Canada Flintridge,34.21,-118.202,0
2020,8,31,Protests,Peaceful protest,California,Santa Clara,Los Altos,37.379,-122.116,0
2020,8,31,Strategic developments,Other,California,Los Angeles,Westmont,33.94,-118.305,1
2020,8,31,Protests,Protest with intervention,California,Los Angeles,Los Angeles,34.043,-118.25,0
2020,8,31,Protests,Peaceful protest,Wisconsin,Dane,Madison,43.075,-89.384,0
2020,8,31,Protests,Peaceful protest,Wisconsin,Dane,Madison,43.075,-89.384,0
2020,8,31,Protests,Peaceful protest,Ohio,Union,Marysville,40.236,-83.367,0
2020,8,31,Protests,Peaceful protest,Idaho,Ada,Meridian,43.613,-116.391,0
2020,8,31,Protests,Peaceful protest,Tennessee,Davidson,Nashville,36.166,-86.784,0
2020,8,31,Protests,Peaceful protest,Louisiana,Orleans,New Orleans,29.955,-90.075,0
2020,8,31,Protests,Peaceful protest,New York,New York,New York-Manhattan,40.783,-73.966,0
2020,8,31,Protests,Peaceful protest,California,Riverside,Norco,33.931,-117.549,0
2020,8,31,Protests,Peaceful protest,Kentucky,Daviess,Owensboro,37.774,-87.113,0
2020,8,31,Protests,Peaceful protest,Washington,Franklin,Pasco,46.239,-119.109,0
2020,8,31,Protests,Peaceful protest,Pennsylvania,Allegheny,Pittsburgh,40.441,-79.996,0
2020,8,31,Riots,Violent demonstration,Oregon,Multnomah,Portland,45.523,-122.676,0
2020,8,31,Protests,Peaceful protest,California,San Luis Obispo,San Luis Obispo,35.283,-120.659,0
2020,8,31,Protests,Peaceful protest,New York,Saratoga,Saratoga Springs,43.084,-73.784,0
2020,8,31,Protests,Peaceful protest,Pennsylvania,Lackawanna,Scranton,41.409,-75.665,0
2020,8,31,Protests,Peaceful protest,Washington,Clallam,Sequim,48.08,-123.102,0
2020,8,31,Protests,Peaceful protest,Virginia,Staunton,Staunton,38.15,-79.073,0
2020,8,31,Protests,Peaceful protest,Alabama,Tuscaloosa,Tuscaloosa,33.21,-87.569,0
2020,8,31,Protests,Peaceful protest,Pennsylvania,Bucks,Warminster Township,40.207,-75.1,0
2020,8,31,Protests,Peaceful protest,Pennsylvania,Chester,West Chester,39.961,-75.608,0
2020,8,31,Protests,Protest with intervention,Minnesota,Hennepin,Minneapolis,44.983,-93.267,0
2020,8,31,Protests,Peaceful protest,North Carolina,Watauga,Boone,36.217,-81.675,0
2020,9,1,Protests,Peaceful protest,Texas,Taylor,Abilene,32.449,-99.733,0
2020,9,1,Protests,Peaceful protest,Massachusetts,Essex,Andover,42.658,-71.137,0
2020,9,1,Protests,Peaceful protest,Wisconsin,Outagamie,Appleton,44.262,-88.415,0
2020,9,1,Protests,Peaceful protest,Georgia,Clarke,Athens,33.961,-83.378,0
2020,9,1,Protests,Peaceful protest,Georgia,Fulton,Atlanta,33.756,-84.39,0
2020,9,1,Protests,Peaceful protest,Florida,Manatee,Bradenton,27.499,-82.575,0
2020,9,1,Protests,Peaceful protest,Massachusetts,Plymouth,Brockton,42.083,-71.019,0
2020,9,1,Protests,Peaceful protest,New York,Erie,Buffalo,42.886,-78.878,0
2020,9,1,Protests,Peaceful protest,Vermont,Chittenden,Burlington,44.476,-73.212,0
2020,9,1,Protests,Peaceful protest,Iowa,Linn,Cedar Rapids,41.974,-91.677,0
2020,9,1,Protests,Peaceful protest,Georgia,Forsyth,Cumming,34.207,-84.14,0
2020,9,1,Protests,Peaceful protest,Maryland,Caroline,Denton,38.884,-75.827,0
2020,9,1,Protests,Peaceful protest,Colorado,Denver,Denver,39.739,-104.991,0
2020,9,1,Protests,Peaceful protest,Michigan,Wayne,Detroit,42.335,-83.048,0
2020,9,1,Protests,Peaceful protest,Pennsylvania,Luzerne,Exeter,41.321,-75.819,0
2020,9,1,Protests,Peaceful protest,Florida,Alachua,Gainesville,29.652,-82.327,0
2020,9,1,Protests,Peaceful protest,North Carolina,Guilford,Greensboro,36.073,-79.792,0
2020,9,1,Protests,Peaceful protest,Texas,Harris,Houston,29.76,-95.364,0
2020,9,1,Protests,Peaceful protest,Iowa,Johnson,Iowa City,41.661,-91.53,0
2020,9,1,Protests,Peaceful protest,New York,Erie,Kenmore,42.966,-78.87,0
2020,9,1,Protests,Protest with intervention,Wisconsin,Kenosha,Kenosha,42.585,-87.824,0
2020,9,1,Protests,Peaceful protest,Florida,Monroe,Key West,24.555,-81.78,0
2020,9,1,Protests,Peaceful protest,Louisiana,Lafayette,LaFayette,30.224,-92.02,0
2020,9,1,Strategic developments,Other,Louisiana,Lafayette,LaFayette,30.224,-92.02,0
2020,9,1,Protests,Peaceful protest,Nevada,Clark,Las Vegas,36.175,-115.137,0
2020,9,1,Protests,Peaceful protest,Arkansas,Pulaski,Little Rock,34.746,-92.288,0
2020,9,1,Protests,Peaceful protest,California,Los Angeles,Los Angeles,34.043,-118.25,0
2020,9,1,Protests,Peaceful protest,Colorado,Jefferson,Morrison,39.66,-105.184,0
2020,9,1,Protests,Peaceful protest,New York,Bronx,New York-Bronx,40.845,-73.865,0
2020,9,1,Protests,Peaceful protest,New York,Kings,New York-Brooklyn,40.69,-73.986,0
2020,9,1,Protests,Peaceful protest,Virginia,Newport News,Newport News,37.083,-76.47,0
2020,9,1,Protests,Peaceful protest,Nebraska,Douglas,Omaha,41.257,-95.934,0
2020,9,1,Protests,Peaceful protest,California,Alameda,Pleasanton,37.662,-121.875,0
2020,9,1,Protests,Peaceful protest,Florida,Charlotte,Port Charlotte,26.976,-82.091,0
2020,9,1,Protests,Peaceful protest,Oregon,Multnomah,Portland,45.523,-122.676,0
2020,9,1,Protests,Peaceful protest,Maine,Cumberland,Portland,43.657,-70.259,0
2020,9,1,Protests,Peaceful protest,Virginia,Portsmouth,Portsmouth,36.835,-76.298,0
2020,9,1,Protests,Peaceful protest,Rhode Island,Providence,Providence,41.824,-71.412,0
2020,9,1,Protests,Protest with intervention,Virginia,Richmond,Richmond,37.539,-77.434,0
2020,9,1,Protests,Peaceful protest,California,Riverside,Riverside,33.986,-117.353,0
2020,9,1,Protests,Peaceful protest,New York,Monroe,Rochester,43.155,-77.616,0
2020,9,1,Protests,Peaceful protest,Maine,Knox,Rockport,44.184,-69.076,0
2020,9,1,Protests,Peaceful protest,California,Sacramento,Sacramento,38.58,-121.496,0
2020,9,1,Protests,Peaceful protest,Texas,Bexar,San Antonio,29.428,-98.488,0
2020,9,1,Protests,Peaceful protest,California,San Diego,San Diego,32.717,-117.166,0
2020,9,1,Protests,Peaceful protest,California,Santa Clara,San Jose,37.334,-121.891,0
2020,9,1,Protests,Peaceful protest,Arizona,Maricopa,Scottsdale,33.494,-111.926,0
2020,9,1,Riots,Violent demonstration,Washington,King,Seattle,47.606,-122.333,0
2020,9,1,Protests,Peaceful protest,Washington,King,Seattle,47.606,-122.333,0
2020,9,1,Protests,Peaceful protest,Pennsylvania,Delaware,Springfield Township,39.931,-75.32,0
2020,9,1,Strategic developments,Change to group/activity,Florida,Leon,Tallahassee,30.438,-84.28,0
2020,9,1,Protests,Peaceful protest,Connecticut,Litchfield,Torrington,41.8,-73.121,0
2020,9,1,Protests,Peaceful protest,Connecticut,New Haven,Waterbury,41.558,-73.052,0
2020,9,1,Protests,Peaceful protest,North Carolina,Forsyth,Winston-Salem,36.1,-80.244,0
2020,9,1,Protests,Peaceful protest,North Carolina,Forsyth,Winston-Salem,36.1,-80.244,0
2020,9,1,Protests,Peaceful protest,Pennsylvania,York,York,39.963,-76.728,0
2020,9,1,Protests,Peaceful protest,Texas,Dallas,Dallas,32.779,-96.8,0
2020,9,1,Protests,Protest with intervention,Louisiana,Orleans,New Orleans,29.955,-90.075,0
2020,9,1,Protests,Peaceful protest,New York,New York,New York City,40.714,-74.006,0
2020,9,1,Protests,Peaceful protest,Hawaii,Maui,Wailea,20.687,-156.439,0
2020,9,1,Protests,Peaceful protest,District of Columbia,District of Columbia,Washington DC,38.917,-77,0
2020,9,1,Protests,Peaceful protest,Virginia,Loudoun,Leesburg,39.116,-77.564,0
2020,9,2,Protests,Peaceful protest,California,Kern,Bakersfield,35.373,-119.019,0
2020,9,2,Protests,Peaceful protest,Vermont,Chittenden,Burlington,44.476,-73.212,0
2020,9,2,Protests,Peaceful protest,Virginia,Charlottesville,Charlottesville,38.029,-78.477,0
2020,9,2,Protests,Peaceful protest,Tennessee,Hamilton,Chattanooga,35.046,-85.31,0
2020,9,2,Protests,Peaceful protest,Illinois,Cook,Chicago,41.85,-87.65,0
2020,9,2,Protests,Peaceful protest,Illinois,Cook,Chicago,41.85,-87.65,0
2020,9,2,Protests,Peaceful protest,Missouri,Boone,Columbia,38.952,-92.334,0
2020,9,2,Protests,Peaceful protest,Virginia,Hampton,Hampton,37.03,-76.345,0
2020,9,2,Protests,Peaceful protest,Texas,Harris,Houston,29.76,-95.364,0
2020,9,2,Protests,Peaceful protest,Alabama,Madison,Huntsville,34.729,-86.585,0
2020,9,2,Protests,Peaceful protest,Iowa,Warren,Indianola,41.358,-93.558,0
2020,9,2,Protests,Peaceful protest,Missouri,Jackson,Kansas City,39.101,-94.579,0
2020,9,2,Protests,Peaceful protest,California,Los Angeles,Los Angeles,34.043,-118.25,0
2020,9,2,Protests,Peaceful protest,New York,Lewis,Lowville,43.787,-75.488,0
2020,9,2,Protests,Peaceful protest,Florida,Orange,Maitland,28.628,-81.363,0
2020,9,2,Protests,Peaceful protest,Arizona,Pima,Marana,32.437,-111.225,0
2020,9,2,Protests,Peaceful protest,Florida,Miami-Dade,Miami,25.765,-80.194,0
2020,9,2,Protests,Peaceful protest,New York,Nassau,Mineola,40.747,-73.638,0
2020,9,2,Protests,Peaceful protest,New York,Kings,New York-Brooklyn,40.69,-73.986,0
2020,9,2,Protests,Peaceful protest,New York,Kings,New York-Brooklyn,40.69,-73.986,0
2020,9,2,Protests,Peaceful protest,Pennsylvania,Allegheny,Pittsburgh,40.441,-79.996,0
2020,9,2,Protests,Peaceful protest,Pennsylvania,Allegheny,Pittsburgh,40.441,-79.996,0
2020,9,2,Protests,Peaceful protest,Oregon,Multnomah,Portland,45.523,-122.676,0
2020,9,2,Protests,Peaceful protest,Oregon,Multnomah,Portland,45.523,-122.676,0
2020,9,2,Protests,Peaceful protest,New York,Dutchess,Poughkeepsie,41.7,-73.93,0
2020,9,2,Protests,Peaceful protest,Virginia,Richmond,Richmond,37.539,-77.434,0
2020,9,2,Protests,Excessive force against protesters,California,San Luis Obispo,San Luis Obispo,35.283,-120.659,0
2020,9,2,Protests,Peaceful protest,Minnesota,Ramsey,St. Paul,44.954,-93.092,0
2020,9,2,Protests,Peaceful protest,Ohio,Lucas,Sylvania,41.719,-83.713,0
2020,9,2,Protests,Peaceful protest,Kentucky,Woodford,Versailles,38.053,-84.73,0
2020,9,2,Protests,Peaceful protest,District of Columbia,District of Columbia,Washington,38.917,-77,0
2020,9,2,Strategic developments,Other,District of Columbia,District of Columbia,Washington,38.917,-77,1
2020,9,2,Protests,Peaceful protest,North Carolina,New Hanover,Wilmington,34.226,-77.945,0
2020,9,2,Protests,Protest with intervention,New York,Monroe,Rochester,43.155,-77.616,0
2020,9,2,Violence against civilians,Attack,Florida,Broward,Fort Lauderdale,26.122,-80.138,0
2020,9,3,Strategic developments,Change to group/activity,Georgia,Richmond,Augusta,33.471,-81.975,0
2020,9,3,Protests,Peaceful protest,California,Kern,Bakersfield,35.373,-119.019,0
2020,9,3,Protests,Peaceful protest,West Virginia,Raleigh,Beckley,37.778,-81.188,0
2020,9,3,Protests,Peaceful protest,Massachusetts,Suffolk,Boston,42.359,-71.064,0
2020,9,3,Protests,Peaceful protest,Connecticut,Fairfield,Bridgeport,41.18,-73.191,0
2020,9,3,Protests,Peaceful protest,Vermont,Chittenden,Burlington,44.476,-73.212,0
2020,9,3,Protests,Peaceful protest,West Virginia,Kanawha,Charleston,38.349,-81.632,0
2020,9,3,Protests,Peaceful protest,Illinois,Cook,Chicago,41.85,-87.65,0
2020,9,3,Protests,Peaceful protest,Massachusetts,Essex,Danvers,42.575,-70.932,0
2020,9,3,Protests,Peaceful protest,Georgia,Laurens,Dublin,32.54,-82.904,0
2020,9,3,Protests,Peaceful protest,Washington,Snohomish,Edmonds,47.811,-122.377,0
2020,9,3,Protests,Peaceful protest,Kentucky,Kenton,Erlanger,39.026,-84.601,0
2020,9,3,Protests,Peaceful protest,Virginia,Fredericksburg,Fredericksburg,38.303,-77.461,0
2020,9,3,Protests,Peaceful protest,Florida,Alachua,Gainesville,29.652,-82.327,0
2020,9,3,Protests,Peaceful protest,Texas,Cooke,Gainesville,33.626,-97.133,0
2020,9,3,Protests,Peaceful protest,Mississippi,Harrison,Gulfport,30.367,-89.093,0
2020,9,3,Strategic developments,Other,Mississippi,Harrison,Gulfport,30.367,-89.093,0
2020,9,3,Protests,Peaceful protest,Virginia,Hampton,Hampton,37.03,-76.345,0
2020,9,3,Protests,Peaceful protest,Connecticut,Hartford,Hartford,41.767,-72.676,0
2020,9,3,Protests,Peaceful protest,Wisconsin,Kenosha,Kenosha,42.585,-87.824,0
2020,9,3,Strategic developments,Other,Washington,Thurston,Lacey,47.051,-122.773,1
2020,9,3,Protests,Peaceful protest,Pennsylvania,Westmoreland,Latrobe,40.321,-79.379,0
2020,9,3,Protests,Peaceful protest,New York,Nassau,Levittown,40.726,-73.514,0
2020,9,3,Riots,Violent demonstration,Arkansas,Pulaski,Little Rock,34.746,-92.288,0
2020,9,3,Protests,Peaceful protest,Arkansas,Pulaski,Little Rock,34.746,-92.288,0
2020,9,3,Protests,Peaceful protest,California,Los Angeles,Los Angeles,34.043,-118.25,0
2020,9,3,Protests,Excessive force against protesters,New York,New York,New York-Manhattan,40.783,-73.966,0
2020,9,3,Protests,Peaceful protest,Oklahoma,Cleveland,Norman,35.223,-97.439,0
2020,9,3,Protests,Peaceful protest,Kansas,Johnson,Olathe,38.88,-94.819,0
2020,9,3,Protests,Peaceful protest,Kansas,Johnson,Olathe,38.88,-94.819,0
2020,9,3,Protests,Peaceful protest,Washington,Thurston,Olympia,47.036,-122.905,0
2020,9,3,Protests,Peaceful protest,California,Butte,Oroville,39.514,-121.557,0
2020,9,3,Protests,Peaceful protest,West Virginia,Wood,Parkersburg,39.267,-81.562,0
2020,9,3,Protests,Peaceful protest,Rhode Island,Providence,Pawtucket,41.879,-71.383,0
2020,9,3,Protests,Protest with intervention,Pennsylvania,Philadelphia,Philadelphia,39.952,-75.164,0
2020,9,3,Riots,Violent demonstration,Oregon,Multnomah,Portland,45.523,-122.676,0
2020,9,3,Protests,Peaceful protest,North Carolina,Wake,Raleigh,35.781,-78.639,0
2020,9,3,Protests,Peaceful protest,Virginia,Richmond,Richmond,37.539,-77.434,0
2020,9,3,Protests,Peaceful protest,Virginia,Roanoke City,Roanoke,37.271,-79.941,0
2020,9,3,Protests,Peaceful protest,Utah,Salt Lake,Salt Lake City,40.778,-111.888,0
2020,9,3,Protests,Peaceful protest,California,San Francisco,San Francisco,37.779,-122.419,0
2020,9,3,Protests,Peaceful protest,California,San Francisco,San Francisco,37.779,-122.419,0
2020,9,3,Protests,Peaceful protest,California,San Luis Obispo,San Luis Obispo,35.283,-120.659,0
2020,9,3,Protests,Peaceful protest,Washington,Kitsap,Silverdale,47.644,-122.695,0
2020,9,3,Protests,Peaceful protest,Massachusetts,Hampden,Springfield,42.102,-72.59,0
2020,9,3,Protests,Peaceful protest,Missouri,Saint Louis City,St. Louis,38.627,-90.191,0
2020,9,3,Protests,Peaceful protest,Georgia,Bulloch,Statesboro,32.449,-81.783,0
2020,9,3,Protests,Peaceful protest,Florida,Hillsborough,Tampa,27.951,-82.457,0
2020,9,3,Protests,Peaceful protest,California,Solano,Vallejo,38.104,-122.257,0
2020,9,3,Protests,Peaceful protest,Virginia,Virginia Beach,Virginia Beach,36.853,-75.978,0
2020,9,3,Protests,Peaceful protest,District of Columbia,District of Columbia,Washington,38.917,-77,0
2020,9,3,Protests,Peaceful protest,Utah,Salt Lake,West Valley City,40.692,-112.001,0
2020,9,3,Protests,Protest with intervention,New York,Monroe,Rochester,43.155,-77.616,0
2020,9,3,Protests,Peaceful protest,Minnesota,Ramsey,Saint Paul,44.951,-93.095,0
2020,9,3,Protests,Peaceful protest,Washington,Thurston,Olympia,47.036,-122.905,0
2020,9,3,Protests,Peaceful protest,California,Fresno,Fresno,36.737,-119.786,0
2020,9,4,Protests,Peaceful protest,California,Contra Costa,Antioch,38.004,-121.807,0
2020,9,4,Protests,Peaceful protest,Georgia,Clarke,Athens,33.961,-83.378,0
2020,9,4,Protests,Peaceful protest,New Jersey,Atlantic,Atlantic City,39.364,-74.423,0
2020,9,4,Protests,Peaceful protest,Louisiana,East Baton Rouge,Baton Rouge,30.447,-91.189,0
2020,9,4,Protests,Peaceful protest,Washington,Whatcom,Bellingham,48.76,-122.488,0
2020,9,4,Strategic developments,Change to group/activity,Montana,Yellowstone,Billings,45.783,-108.501,0
2020,9,4,Protests,Peaceful protest,New York,Erie,Buffalo,42.886,-78.878,0
2020,9,4,Protests,Peaceful protest,Vermont,Chittenden,Burlington,44.476,-73.212,0
2020,9,4,Protests,Peaceful protest,Ohio,Geauga,Chardon,41.614,-81.149,0
2020,9,4,Protests,Peaceful protest,Ohio,Hamilton,Cincinnati,39.127,-84.514,0
2020,9,4,Protests,Peaceful protest,Colorado,Denver,Denver,39.739,-104.991,0
2020,9,4,Protests,Peaceful protest,North Carolina,Durham,Durham,35.994,-78.899,0
2020,9,4,Protests,Peaceful protest,North Carolina,Durham,Durham,35.994,-78.899,0
2020,9,4,Protests,Peaceful protest,Washington,Snohomish,Everett,47.979,-122.202,0
2020,9,4,Protests,Peaceful protest,Virginia,Fredericksburg,Fredericksburg,38.303,-77.461,0
2020,9,4,Strategic developments,Other,Virginia,Fredericksburg,Fredericksburg,38.303,-77.461,0
2020,9,4,Protests,Peaceful protest,North Carolina,Gaston,Gastonia,35.262,-81.187,0
2020,9,4,Protests,Peaceful protest,Indiana,Marion,Indianapolis,39.769,-86.158,0
2020,9,4,Protests,Peaceful protest,Indiana,Marion,Indianapolis,39.769,-86.158,0
2020,9,4,Protests,Peaceful protest,Missouri,Jackson,Kansas City,39.101,-94.579,0
2020,9,4,Protests,Peaceful protest,Wisconsin,La Crosse,La Crosse,43.801,-91.24,0
2020,9,4,Protests,Peaceful protest,Wisconsin,La Crosse,La Crosse,43.801,-91.24,0
2020,9,4,Protests,Peaceful protest,Wisconsin,La Crosse,La Crosse,43.801,-91.24,0
2020,9,4,Protests,Peaceful protest,Louisiana,Lafayette,LaFayette,30.224,-92.02,0
2020,9,4,Protests,Peaceful protest,Nevada,Clark,Las Vegas,36.175,-115.137,0
2020,9,4,Protests,Peaceful protest,Kentucky,Jefferson,Louisville,38.254,-85.759,0
2020,9,4,Protests,Peaceful protest,Wisconsin,Dane,Madison,43.075,-89.384,0
2020,9,4,Protests,Peaceful protest,New York,Kings,New York-Brooklyn,40.69,-73.986,0
2020,9,4,Riots,Violent demonstration,New York,New York,New York-Manhattan,40.783,-73.966,0
2020,9,4,Protests,Peaceful protest,Illinois,McLean,Normal,40.514,-88.991,0
2020,9,4,Protests,Peaceful protest,Texas,Ector,Odessa,31.846,-102.368,0
2020,9,4,Strategic developments,Other,Texas,Ector,Odessa,31.846,-102.368,0
2020,9,4,Protests,Peaceful protest,Florida,Orange,Orlando,28.535,-81.387,0
2020,9,4,Protests,Peaceful protest,Illinois,Peoria,Peoria,40.694,-89.589,0
2020,9,4,Protests,Peaceful protest,Pennsylvania,Philadelphia,Philadelphia,39.952,-75.164,0
2020,9,4,Riots,Violent demonstration,Oregon,Multnomah,Portland,45.523,-122.676,0
2020,9,4,Protests,Peaceful protest,Arizona,Yavapai,Prescott,34.538,-112.469,0
2020,9,4,Riots,Violent demonstration,New York,Monroe,Rochester,43.155,-77.616,0
2020,9,4,Protests,Peaceful protest,California,San Diego,San Diego,32.717,-117.166,0
2020,9,4,Protests,Protest with intervention,Washington,King,Seattle,47.606,-122.333,0
2020,9,4,Protests,Peaceful protest,Florida,Leon,Tallahassee,30.438,-84.28,0
2020,9,4,Riots,Violent demonstration,Hawaii,Kauai,Wainiha,22.212,-159.542,0
2020,9,4,Protests,Peaceful protest,Florida,Levy,Williston,29.387,-82.447,0
2020,9,4,Protests,Peaceful protest,Ohio,Mahoning,Youngstown,41.1,-80.65,0
2020,9,4,Violence against civilians,Attack,Utah,Salt Lake,Salt Lake City,40.778,-111.888,0
2020,9,4,Strategic developments,Other,Florida,Miami-Dade,Opa-Locka,25.902,-80.252,0
2020,9,4,Protests,Peaceful protest,Pennsylvania,Dauphin,Harrisburg,40.273,-76.887,0
2020,9,4,Protests,Peaceful protest,New York,Rockland,Haverstraw,41.197,-73.966,0
2020,9,4,Protests,Peaceful protest,New York,Kings,New York-Brooklyn,40.69,-73.986,0
