id,county,state,age,sex,total,percent
0500000US18163,Vanderburgh County, Indiana,0-5 ,female,5146,5.5
0500000US18163,Vanderburgh County, Indiana,5 to 9 ,female,4692,5
0500000US18163,Vanderburgh County, Indiana,10 to 14 ,female,6576,7
0500000US18163,Vanderburgh County, Indiana,15 to 19 ,female,6229,6.6
0500000US18163,Vanderburgh County, Indiana,20 to 24 ,female,6270,6.7
0500000US18163,Vanderburgh County, Indiana,25 to 29 ,female,6359,6.8
0500000US18163,Vanderburgh County, Indiana,30 to 34 ,female,6350,6.7
0500000US18163,Vanderburgh County, Indiana,35 to 39 ,female,4486,4.8
0500000US18163,Vanderburgh County, Indiana,40 to 44 ,female,6640,7.1
0500000US18163,Vanderburgh County, Indiana,45 to 49 ,female,5161,5.5
0500000US18163,Vanderburgh County, Indiana,50 to 54 ,female,4946,5.3
0500000US18163,Vanderburgh County, Indiana,55 to 59 ,female,5718,6.1
0500000US18163,Vanderburgh County, Indiana,60 to 64 ,female,7424,7.9
0500000US18163,Vanderburgh County, Indiana,65 to 69 ,female,5109,5.4
0500000US18163,Vanderburgh County, Indiana,70 to 74 ,female,5057,5.4
0500000US18163,Vanderburgh County, Indiana,75 to 79 ,female,3175,3.4
0500000US18163,Vanderburgh County, Indiana,80 to 84 ,female,2580,2.7
0500000US18163,Vanderburgh County, Indiana,85+,female,2264,2.4
0500000US18167,Vigo County, Indiana,0-5 ,female,3046,5.8
0500000US18167,Vigo County, Indiana,5 to 9 ,female,3205,6.1
0500000US18167,Vigo County, Indiana,10 to 14 ,female,2535,4.8
0500000US18167,Vigo County, Indiana,15 to 19 ,female,3964,7.5
0500000US18167,Vigo County, Indiana,20 to 24 ,female,5386,10.2
0500000US18167,Vigo County, Indiana,25 to 29 ,female,3610,6.8
0500000US18167,Vigo County, Indiana,30 to 34 ,female,2481,4.7
0500000US18167,Vigo County, Indiana,35 to 39 ,female,3061,5.8
0500000US18167,Vigo County, Indiana,40 to 44 ,female,2374,4.5
0500000US18167,Vigo County, Indiana,45 to 49 ,female,3195,6
0500000US18167,Vigo County, Indiana,50 to 54 ,female,3012,5.7
0500000US18167,Vigo County, Indiana,55 to 59 ,female,3523,6.7
0500000US18167,Vigo County, Indiana,60 to 64 ,female,2990,5.7
0500000US18167,Vigo County, Indiana,65 to 69 ,female,3372,6.4
0500000US18167,Vigo County, Indiana,70 to 74 ,female,2322,4.4
0500000US18167,Vigo County, Indiana,75 to 79 ,female,1964,3.7
0500000US18167,Vigo County, Indiana,80 to 84 ,female,1322,2.5
0500000US18167,Vigo County, Indiana,85+,female,1520,2.9
0500000US18177,Wayne County, Indiana,0-5 ,female,1936,5.6
0500000US18177,Wayne County, Indiana,5 to 9 ,female,2278,6.6
0500000US18177,Wayne County, Indiana,10 to 14 ,female,2008,5.9
0500000US18177,Wayne County, Indiana,15 to 19 ,female,2427,7.1
0500000US18177,Wayne County, Indiana,20 to 24 ,female,2022,5.9
0500000US18177,Wayne County, Indiana,25 to 29 ,female,1726,5
0500000US18177,Wayne County, Indiana,30 to 34 ,female,1736,5.1
0500000US18177,Wayne County, Indiana,35 to 39 ,female,2002,5.8
0500000US18177,Wayne County, Indiana,40 to 44 ,female,2013,5.9
0500000US18177,Wayne County, Indiana,45 to 49 ,female,1869,5.4
0500000US18177,Wayne County, Indiana,50 to 54 ,female,1996,5.8
0500000US18177,Wayne County, Indiana,55 to 59 ,female,2690,7.8
0500000US18177,Wayne County, Indiana,60 to 64 ,female,2254,6.6
0500000US18177,Wayne County, Indiana,65 to 69 ,female,1882,5.5
0500000US18177,Wayne County, Indiana,70 to 74 ,female,2063,6
0500000US18177,Wayne County, Indiana,75 to 79 ,female,1319,3.8
0500000US18177,Wayne County, Indiana,80 to 84 ,female,1192,3.5
0500000US18177,Wayne County, Indiana,85+,female,906,2.6
0500000US19013,Black Hawk County, Iowa,0-5 ,female,3662,5.5
0500000US19013,Black Hawk County, Iowa,5 to 9 ,female,3647,5.5
0500000US19013,Black Hawk County, Iowa,10 to 14 ,female,3891,5.9
0500000US19013,Black Hawk County, Iowa,15 to 19 ,female,5182,7.8
0500000US19013,Black Hawk County, Iowa,20 to 24 ,female,7126,10.7
0500000US19013,Black Hawk County, Iowa,25 to 29 ,female,4417,6.6
0500000US19013,Black Hawk County, Iowa,30 to 34 ,female,3325,5
0500000US19013,Black Hawk County, Iowa,35 to 39 ,female,3999,6
0500000US19013,Black Hawk County, Iowa,40 to 44 ,female,3481,5.2
0500000US19013,Black Hawk County, Iowa,45 to 49 ,female,3642,5.5
0500000US19013,Black Hawk County, Iowa,50 to 54 ,female,3373,5.1
0500000US19013,Black Hawk County, Iowa,55 to 59 ,female,3694,5.6
0500000US19013,Black Hawk County, Iowa,60 to 64 ,female,4655,7
0500000US19013,Black Hawk County, Iowa,65 to 69 ,female,3552,5.3
0500000US19013,Black Hawk County, Iowa,70 to 74 ,female,3126,4.7
0500000US19013,Black Hawk County, Iowa,75 to 79 ,female,1573,2.4
0500000US19013,Black Hawk County, Iowa,80 to 84 ,female,2363,3.6
0500000US19013,Black Hawk County, Iowa,85+,female,1804,2.7
0500000US19049,Dallas County, Iowa,0-5 ,female,3304,6.8
0500000US19049,Dallas County, Iowa,5 to 9 ,female,4051,8.4
0500000US19049,Dallas County, Iowa,10 to 14 ,female,3700,7.7
0500000US19049,Dallas County, Iowa,15 to 19 ,female,3372,7
0500000US19049,Dallas County, Iowa,20 to 24 ,female,2396,5
0500000US19049,Dallas County, Iowa,25 to 29 ,female,2982,6.2
0500000US19049,Dallas County, Iowa,30 to 34 ,female,3758,7.8
0500000US19049,Dallas County, Iowa,35 to 39 ,female,5674,11.8
0500000US19049,Dallas County, Iowa,40 to 44 ,female,2393,5
0500000US19049,Dallas County, Iowa,45 to 49 ,female,2729,5.7
0500000US19049,Dallas County, Iowa,50 to 54 ,female,2736,5.7
0500000US19049,Dallas County, Iowa,55 to 59 ,female,2482,5.1
0500000US19049,Dallas County, Iowa,60 to 64 ,female,2211,4.6
0500000US19049,Dallas County, Iowa,65 to 69 ,female,1844,3.8
0500000US19049,Dallas County, Iowa,70 to 74 ,female,1834,3.8
0500000US19049,Dallas County, Iowa,75 to 79 ,female,960,2
0500000US19049,Dallas County, Iowa,80 to 84 ,female,863,1.8
0500000US19049,Dallas County, Iowa,85+,female,948,2
0500000US19061,Dubuque County, Iowa,0-5 ,female,2833,5.8
0500000US19061,Dubuque County, Iowa,5 to 9 ,female,2395,4.9
0500000US19061,Dubuque County, Iowa,10 to 14 ,female,3439,7.1
0500000US19061,Dubuque County, Iowa,15 to 19 ,female,3408,7
0500000US19061,Dubuque County, Iowa,20 to 24 ,female,3636,7.5
0500000US19061,Dubuque County, Iowa,25 to 29 ,female,2890,6
0500000US19061,Dubuque County, Iowa,30 to 34 ,female,2624,5.4
0500000US19061,Dubuque County, Iowa,35 to 39 ,female,2793,5.8
0500000US19061,Dubuque County, Iowa,40 to 44 ,female,2447,5
0500000US19061,Dubuque County, Iowa,45 to 49 ,female,2392,4.9
0500000US19061,Dubuque County, Iowa,50 to 54 ,female,2968,6.1
0500000US19061,Dubuque County, Iowa,55 to 59 ,female,3058,6.3
0500000US19061,Dubuque County, Iowa,60 to 64 ,female,3602,7.4
0500000US19061,Dubuque County, Iowa,65 to 69 ,female,2980,6.1
0500000US19061,Dubuque County, Iowa,70 to 74 ,female,2084,4.3
0500000US19061,Dubuque County, Iowa,75 to 79 ,female,2203,4.5
0500000US19061,Dubuque County, Iowa,80 to 84 ,female,1449,3
0500000US19061,Dubuque County, Iowa,85+,female,1255,2.6
0500000US19103,Johnson County, Iowa,0-5 ,female,4197,5.5
0500000US19103,Johnson County, Iowa,5 to 9 ,female,3514,4.6
0500000US19103,Johnson County, Iowa,10 to 14 ,female,4233,5.6
0500000US19103,Johnson County, Iowa,15 to 19 ,female,6436,8.4
0500000US19103,Johnson County, Iowa,20 to 24 ,female,12429,16.3
0500000US19103,Johnson County, Iowa,25 to 29 ,female,5941,7.8
0500000US19103,Johnson County, Iowa,30 to 34 ,female,4565,6
0500000US19103,Johnson County, Iowa,35 to 39 ,female,4283,5.6
0500000US19103,Johnson County, Iowa,40 to 44 ,female,4715,6.2
0500000US19103,Johnson County, Iowa,45 to 49 ,female,3973,5.2
0500000US19103,Johnson County, Iowa,50 to 54 ,female,3901,5.1
0500000US19103,Johnson County, Iowa,55 to 59 ,female,4455,5.8
0500000US19103,Johnson County, Iowa,60 to 64 ,female,3570,4.7
0500000US19103,Johnson County, Iowa,65 to 69 ,female,3270,4.3
0500000US19103,Johnson County, Iowa,70 to 74 ,female,2536,3.3
0500000US19103,Johnson County, Iowa,75 to 79 ,female,1736,2.3
0500000US19103,Johnson County, Iowa,80 to 84 ,female,1017,1.3
0500000US19103,Johnson County, Iowa,85+,female,1408,1.8
0500000US19113,Linn County, Iowa,0-5 ,female,6833,5.9
0500000US19113,Linn County, Iowa,5 to 9 ,female,7507,6.5
0500000US19113,Linn County, Iowa,10 to 14 ,female,7028,6.1
0500000US19113,Linn County, Iowa,15 to 19 ,female,6993,6.1
0500000US19113,Linn County, Iowa,20 to 24 ,female,7463,6.5
0500000US19113,Linn County, Iowa,25 to 29 ,female,7766,6.7
0500000US19113,Linn County, Iowa,30 to 34 ,female,7906,6.8
0500000US19113,Linn County, Iowa,35 to 39 ,female,6198,5.4
0500000US19113,Linn County, Iowa,40 to 44 ,female,7792,6.7
0500000US19113,Linn County, Iowa,45 to 49 ,female,7260,6.3
0500000US19113,Linn County, Iowa,50 to 54 ,female,7172,6.2
0500000US19113,Linn County, Iowa,55 to 59 ,female,7852,6.8
0500000US19113,Linn County, Iowa,60 to 64 ,female,7317,6.3
0500000US19113,Linn County, Iowa,65 to 69 ,female,6666,5.8
0500000US19113,Linn County, Iowa,70 to 74 ,female,4508,3.9
0500000US19113,Linn County, Iowa,75 to 79 ,female,3748,3.2
0500000US19113,Linn County, Iowa,80 to 84 ,female,2697,2.3
0500000US19113,Linn County, Iowa,85+,female,2799,2.4
0500000US19153,Polk County, Iowa,0-5 ,female,16618,6.7
0500000US19153,Polk County, Iowa,5 to 9 ,female,18170,7.3
0500000US19153,Polk County, Iowa,10 to 14 ,female,14806,6
0500000US19153,Polk County, Iowa,15 to 19 ,female,15398,6.2
0500000US19153,Polk County, Iowa,20 to 24 ,female,15220,6.1
0500000US19153,Polk County, Iowa,25 to 29 ,female,19489,7.9
0500000US19153,Polk County, Iowa,30 to 34 ,female,18079,7.3
0500000US19153,Polk County, Iowa,35 to 39 ,female,16771,6.8
0500000US19153,Polk County, Iowa,40 to 44 ,female,17473,7
0500000US19153,Polk County, Iowa,45 to 49 ,female,14584,5.9
0500000US19153,Polk County, Iowa,50 to 54 ,female,14368,5.8
0500000US19153,Polk County, Iowa,55 to 59 ,female,16089,6.5
0500000US19153,Polk County, Iowa,60 to 64 ,female,13315,5.4
0500000US19153,Polk County, Iowa,65 to 69 ,female,12905,5.2
0500000US19153,Polk County, Iowa,70 to 74 ,female,8420,3.4
0500000US19153,Polk County, Iowa,75 to 79 ,female,6284,2.5
0500000US19153,Polk County, Iowa,80 to 84 ,female,5211,2.1
0500000US19153,Polk County, Iowa,85+,female,4990,2
0500000US19155,Pottawattamie County, Iowa,0-5 ,female,2557,5.4
0500000US19155,Pottawattamie County, Iowa,5 to 9 ,female,2868,6.1
0500000US19155,Pottawattamie County, Iowa,10 to 14 ,female,2862,6.1
0500000US19155,Pottawattamie County, Iowa,15 to 19 ,female,2879,6.1
0500000US19155,Pottawattamie County, Iowa,20 to 24 ,female,2698,5.7
0500000US19155,Pottawattamie County, Iowa,25 to 29 ,female,2752,5.9
0500000US19155,Pottawattamie County, Iowa,30 to 34 ,female,2756,5.9
0500000US19155,Pottawattamie County, Iowa,35 to 39 ,female,3093,6.6
0500000US19155,Pottawattamie County, Iowa,40 to 44 ,female,2678,5.7
0500000US19155,Pottawattamie County, Iowa,45 to 49 ,female,2493,5.3
0500000US19155,Pottawattamie County, Iowa,50 to 54 ,female,3265,6.9
0500000US19155,Pottawattamie County, Iowa,55 to 59 ,female,3615,7.7
0500000US19155,Pottawattamie County, Iowa,60 to 64 ,female,3339,7.1
0500000US19155,Pottawattamie County, Iowa,65 to 69 ,female,2990,6.4
0500000US19155,Pottawattamie County, Iowa,70 to 74 ,female,1977,4.2
0500000US19155,Pottawattamie County, Iowa,75 to 79 ,female,1396,3
0500000US19155,Pottawattamie County, Iowa,80 to 84 ,female,1444,3.1
0500000US19155,Pottawattamie County, Iowa,85+,female,1326,2.8
0500000US19163,Scott County, Iowa,0-5 ,female,5486,6.3
0500000US19163,Scott County, Iowa,5 to 9 ,female,5342,6.1
0500000US19163,Scott County, Iowa,10 to 14 ,female,5992,6.8
0500000US19163,Scott County, Iowa,15 to 19 ,female,5063,5.8
0500000US19163,Scott County, Iowa,20 to 24 ,female,5067,5.8
0500000US19163,Scott County, Iowa,25 to 29 ,female,5635,6.4
0500000US19163,Scott County, Iowa,30 to 34 ,female,5504,6.3
0500000US19163,Scott County, Iowa,35 to 39 ,female,5304,6
0500000US19163,Scott County, Iowa,40 to 44 ,female,5862,6.7
0500000US19163,Scott County, Iowa,45 to 49 ,female,5193,5.9
0500000US19163,Scott County, Iowa,50 to 54 ,female,5677,6.5
0500000US19163,Scott County, Iowa,55 to 59 ,female,5858,6.7
0500000US19163,Scott County, Iowa,60 to 64 ,female,6060,6.9
0500000US19163,Scott County, Iowa,65 to 69 ,female,4924,5.6
0500000US19163,Scott County, Iowa,70 to 74 ,female,3759,4.3
0500000US19163,Scott County, Iowa,75 to 79 ,female,2720,3.1
0500000US19163,Scott County, Iowa,80 to 84 ,female,1692,1.9
0500000US19163,Scott County, Iowa,85+,female,2589,3
0500000US19169,Story County, Iowa,0-5 ,female,1981,4.3
0500000US19169,Story County, Iowa,5 to 9 ,female,2412,5.2
0500000US19169,Story County, Iowa,10 to 14 ,female,2251,4.9
0500000US19169,Story County, Iowa,15 to 19 ,female,6235,13.5
0500000US19169,Story County, Iowa,20 to 24 ,female,6816,14.7
0500000US19169,Story County, Iowa,25 to 29 ,female,4131,8.9
0500000US19169,Story County, Iowa,30 to 34 ,female,2771,6
0500000US19169,Story County, Iowa,35 to 39 ,female,2155,4.7
0500000US19169,Story County, Iowa,40 to 44 ,female,2058,4.5
0500000US19169,Story County, Iowa,45 to 49 ,female,2261,4.9
0500000US19169,Story County, Iowa,50 to 54 ,female,2028,4.4
0500000US19169,Story County, Iowa,55 to 59 ,female,2550,5.5
0500000US19169,Story County, Iowa,60 to 64 ,female,2005,4.3
0500000US19169,Story County, Iowa,65 to 69 ,female,1921,4.2
0500000US19169,Story County, Iowa,70 to 74 ,female,1588,3.4
0500000US19169,Story County, Iowa,75 to 79 ,female,690,1.5
0500000US19169,Story County, Iowa,80 to 84 ,female,1047,2.3
0500000US19169,Story County, Iowa,85+,female,1339,2.9
0500000US19193,Woodbury County, Iowa,0-5 ,female,3041,6
0500000US19193,Woodbury County, Iowa,5 to 9 ,female,3323,6.5
0500000US19193,Woodbury County, Iowa,10 to 14 ,female,4212,8.2
0500000US19193,Woodbury County, Iowa,15 to 19 ,female,3657,7.2
0500000US19193,Woodbury County, Iowa,20 to 24 ,female,2891,5.7
0500000US19193,Woodbury County, Iowa,25 to 29 ,female,3166,6.2
0500000US19193,Woodbury County, Iowa,30 to 34 ,female,3724,7.3
0500000US19193,Woodbury County, Iowa,35 to 39 ,female,3248,6.4
0500000US19193,Woodbury County, Iowa,40 to 44 ,female,3540,6.9
0500000US19193,Woodbury County, Iowa,45 to 49 ,female,2958,5.8
0500000US19193,Woodbury County, Iowa,50 to 54 ,female,2311,4.5
0500000US19193,Woodbury County, Iowa,55 to 59 ,female,3804,7.4
0500000US19193,Woodbury County, Iowa,60 to 64 ,female,2768,5.4
0500000US19193,Woodbury County, Iowa,65 to 69 ,female,3452,6.8
0500000US19193,Woodbury County, Iowa,70 to 74 ,female,1351,2.6
0500000US19193,Woodbury County, Iowa,75 to 79 ,female,1308,2.6
0500000US19193,Woodbury County, Iowa,80 to 84 ,female,1210,2.4
0500000US19193,Woodbury County, Iowa,85+,female,1143,2.2
0500000US20015,Butler County, Kansas,0-5 ,female,1656,5
0500000US20015,Butler County, Kansas,5 to 9 ,female,2652,8
0500000US20015,Butler County, Kansas,10 to 14 ,female,2609,7.9
0500000US20015,Butler County, Kansas,15 to 19 ,female,2393,7.2
0500000US20015,Butler County, Kansas,20 to 24 ,female,1518,4.6
0500000US20015,Butler County, Kansas,25 to 29 ,female,1492,4.5
0500000US20015,Butler County, Kansas,30 to 34 ,female,1819,5.5
0500000US20015,Butler County, Kansas,35 to 39 ,female,2204,6.7
0500000US20015,Butler County, Kansas,40 to 44 ,female,2469,7.5
0500000US20015,Butler County, Kansas,45 to 49 ,female,1822,5.5
0500000US20015,Butler County, Kansas,50 to 54 ,female,1943,5.9
0500000US20015,Butler County, Kansas,55 to 59 ,female,2085,6.3
0500000US20015,Butler County, Kansas,60 to 64 ,female,2413,7.3
0500000US20015,Butler County, Kansas,65 to 69 ,female,1685,5.1
0500000US20015,Butler County, Kansas,70 to 74 ,female,1612,4.9
0500000US20015,Butler County, Kansas,75 to 79 ,female,962,2.9
0500000US20015,Butler County, Kansas,80 to 84 ,female,728,2.2
0500000US20015,Butler County, Kansas,85+,female,1063,3.2
0500000US20045,Douglas County, Kansas,0-5 ,female,2410,3.9
0500000US20045,Douglas County, Kansas,5 to 9 ,female,5331,8.5
0500000US20045,Douglas County, Kansas,10 to 14 ,female,1889,3
0500000US20045,Douglas County, Kansas,15 to 19 ,female,5772,9.2
0500000US20045,Douglas County, Kansas,20 to 24 ,female,9970,15.9
0500000US20045,Douglas County, Kansas,25 to 29 ,female,5163,8.3
0500000US20045,Douglas County, Kansas,30 to 34 ,female,3748,6
0500000US20045,Douglas County, Kansas,35 to 39 ,female,3089,4.9
0500000US20045,Douglas County, Kansas,40 to 44 ,female,3391,5.4
0500000US20045,Douglas County, Kansas,45 to 49 ,female,2719,4.3
0500000US20045,Douglas County, Kansas,50 to 54 ,female,2569,4.1
0500000US20045,Douglas County, Kansas,55 to 59 ,female,3501,5.6
0500000US20045,Douglas County, Kansas,60 to 64 ,female,3927,6.3
0500000US20045,Douglas County, Kansas,65 to 69 ,female,3368,5.4
0500000US20045,Douglas County, Kansas,70 to 74 ,female,2221,3.5
0500000US20045,Douglas County, Kansas,75 to 79 ,female,1363,2.2
0500000US20045,Douglas County, Kansas,80 to 84 ,female,1197,1.9
0500000US20045,Douglas County, Kansas,85+,female,949,1.5
0500000US20091,Johnson County, Kansas,0-5 ,female,18639,6.1
0500000US20091,Johnson County, Kansas,5 to 9 ,female,19884,6.5
0500000US20091,Johnson County, Kansas,10 to 14 ,female,20303,6.6
0500000US20091,Johnson County, Kansas,15 to 19 ,female,19566,6.4
0500000US20091,Johnson County, Kansas,20 to 24 ,female,16645,5.4
0500000US20091,Johnson County, Kansas,25 to 29 ,female,19955,6.5
0500000US20091,Johnson County, Kansas,30 to 34 ,female,20786,6.8
0500000US20091,Johnson County, Kansas,35 to 39 ,female,24319,7.9
0500000US20091,Johnson County, Kansas,40 to 44 ,female,18523,6
0500000US20091,Johnson County, Kansas,45 to 49 ,female,19708,6.4
0500000US20091,Johnson County, Kansas,50 to 54 ,female,19002,6.2
0500000US20091,Johnson County, Kansas,55 to 59 ,female,19822,6.5
0500000US20091,Johnson County, Kansas,60 to 64 ,female,19640,6.4
0500000US20091,Johnson County, Kansas,65 to 69 ,female,16424,5.3
0500000US20091,Johnson County, Kansas,70 to 74 ,female,12569,4.1
0500000US20091,Johnson County, Kansas,75 to 79 ,female,9397,3.1
0500000US20091,Johnson County, Kansas,80 to 84 ,female,4693,1.5
0500000US20091,Johnson County, Kansas,85+,female,7312,2.4
0500000US20103,Leavenworth County, Kansas,0-5 ,female,2680,7.1
0500000US20103,Leavenworth County, Kansas,5 to 9 ,female,2430,6.4
0500000US20103,Leavenworth County, Kansas,10 to 14 ,female,2836,7.5
0500000US20103,Leavenworth County, Kansas,15 to 19 ,female,2517,6.6
0500000US20103,Leavenworth County, Kansas,20 to 24 ,female,2079,5.5
0500000US20103,Leavenworth County, Kansas,25 to 29 ,female,2091,5.5
0500000US20103,Leavenworth County, Kansas,30 to 34 ,female,2532,6.7
0500000US20103,Leavenworth County, Kansas,35 to 39 ,female,1833,4.8
0500000US20103,Leavenworth County, Kansas,40 to 44 ,female,2944,7.7
0500000US20103,Leavenworth County, Kansas,45 to 49 ,female,2295,6
0500000US20103,Leavenworth County, Kansas,50 to 54 ,female,2149,5.7
0500000US20103,Leavenworth County, Kansas,55 to 59 ,female,2696,7.1
0500000US20103,Leavenworth County, Kansas,60 to 64 ,female,2395,6.3
0500000US20103,Leavenworth County, Kansas,65 to 69 ,female,2410,6.3
0500000US20103,Leavenworth County, Kansas,70 to 74 ,female,1461,3.8
0500000US20103,Leavenworth County, Kansas,75 to 79 ,female,1295,3.4
0500000US20103,Leavenworth County, Kansas,80 to 84 ,female,848,2.2
0500000US20103,Leavenworth County, Kansas,85+,female,508,1.3
0500000US20161,Riley County, Kansas,0-5 ,female,1958,5.6
0500000US20161,Riley County, Kansas,5 to 9 ,female,1344,3.8
0500000US20161,Riley County, Kansas,10 to 14 ,female,1857,5.3
0500000US20161,Riley County, Kansas,15 to 19 ,female,3099,8.9
0500000US20161,Riley County, Kansas,20 to 24 ,female,8290,23.7
0500000US20161,Riley County, Kansas,25 to 29 ,female,3188,9.1
0500000US20161,Riley County, Kansas,30 to 34 ,female,2397,6.8
0500000US20161,Riley County, Kansas,35 to 39 ,female,1735,5
0500000US20161,Riley County, Kansas,40 to 44 ,female,1253,3.6
0500000US20161,Riley County, Kansas,45 to 49 ,female,1531,4.4
0500000US20161,Riley County, Kansas,50 to 54 ,female,1467,4.2
0500000US20161,Riley County, Kansas,55 to 59 ,female,1392,4
0500000US20161,Riley County, Kansas,60 to 64 ,female,1571,4.5
0500000US20161,Riley County, Kansas,65 to 69 ,female,1220,3.5
0500000US20161,Riley County, Kansas,70 to 74 ,female,944,2.7
0500000US20161,Riley County, Kansas,75 to 79 ,female,500,1.4
0500000US20161,Riley County, Kansas,80 to 84 ,female,165,0.5
0500000US20161,Riley County, Kansas,85+,female,1088,3.1
0500000US20173,Sedgwick County, Kansas,0-5 ,female,17177,6.6
0500000US20173,Sedgwick County, Kansas,5 to 9 ,female,16395,6.3
0500000US20173,Sedgwick County, Kansas,10 to 14 ,female,20617,7.9
0500000US20173,Sedgwick County, Kansas,15 to 19 ,female,16451,6.3
0500000US20173,Sedgwick County, Kansas,20 to 24 ,female,16930,6.5
0500000US20173,Sedgwick County, Kansas,25 to 29 ,female,18625,7.1
0500000US20173,Sedgwick County, Kansas,30 to 34 ,female,17724,6.8
0500000US20173,Sedgwick County, Kansas,35 to 39 ,female,17369,6.6
0500000US20173,Sedgwick County, Kansas,40 to 44 ,female,15374,5.9
0500000US20173,Sedgwick County, Kansas,45 to 49 ,female,14512,5.5
0500000US20173,Sedgwick County, Kansas,50 to 54 ,female,14911,5.7
0500000US20173,Sedgwick County, Kansas,55 to 59 ,female,15995,6.1
0500000US20173,Sedgwick County, Kansas,60 to 64 ,female,17322,6.6
0500000US20173,Sedgwick County, Kansas,65 to 69 ,female,13860,5.3
0500000US20173,Sedgwick County, Kansas,70 to 74 ,female,9668,3.7
0500000US20173,Sedgwick County, Kansas,75 to 79 ,female,7700,2.9
0500000US20173,Sedgwick County, Kansas,80 to 84 ,female,5623,2.2
0500000US20173,Sedgwick County, Kansas,85+,female,5264,2
0500000US20177,Shawnee County, Kansas,0-5 ,female,5267,5.8
0500000US20177,Shawnee County, Kansas,5 to 9 ,female,7009,7.7
0500000US20177,Shawnee County, Kansas,10 to 14 ,female,4609,5.1
0500000US20177,Shawnee County, Kansas,15 to 19 ,female,4774,5.2
0500000US20177,Shawnee County, Kansas,20 to 24 ,female,5329,5.8
0500000US20177,Shawnee County, Kansas,25 to 29 ,female,6022,6.6
0500000US20177,Shawnee County, Kansas,30 to 34 ,female,5877,6.4
0500000US20177,Shawnee County, Kansas,35 to 39 ,female,4601,5
0500000US20177,Shawnee County, Kansas,40 to 44 ,female,5714,6.3
0500000US20177,Shawnee County, Kansas,45 to 49 ,female,5036,5.5
0500000US20177,Shawnee County, Kansas,50 to 54 ,female,5122,5.6
0500000US20177,Shawnee County, Kansas,55 to 59 ,female,6318,6.9
0500000US20177,Shawnee County, Kansas,60 to 64 ,female,6735,7.4
0500000US20177,Shawnee County, Kansas,65 to 69 ,female,5781,6.3
0500000US20177,Shawnee County, Kansas,70 to 74 ,female,4696,5.1
0500000US20177,Shawnee County, Kansas,75 to 79 ,female,3993,4.4
0500000US20177,Shawnee County, Kansas,80 to 84 ,female,2361,2.6
0500000US20177,Shawnee County, Kansas,85+,female,1946,2.1
0500000US20209,Wyandotte County, Kansas,0-5 ,female,6031,7.2
0500000US20209,Wyandotte County, Kansas,5 to 9 ,female,7316,8.8
0500000US20209,Wyandotte County, Kansas,10 to 14 ,female,5495,6.6
0500000US20209,Wyandotte County, Kansas,15 to 19 ,female,4724,5.7
0500000US20209,Wyandotte County, Kansas,20 to 24 ,female,5709,6.8
0500000US20209,Wyandotte County, Kansas,25 to 29 ,female,6888,8.2
0500000US20209,Wyandotte County, Kansas,30 to 34 ,female,5795,6.9
0500000US20209,Wyandotte County, Kansas,35 to 39 ,female,4897,5.9
0500000US20209,Wyandotte County, Kansas,40 to 44 ,female,6416,7.7
0500000US20209,Wyandotte County, Kansas,45 to 49 ,female,4037,4.8
0500000US20209,Wyandotte County, Kansas,50 to 54 ,female,4583,5.5
0500000US20209,Wyandotte County, Kansas,55 to 59 ,female,4200,5
0500000US20209,Wyandotte County, Kansas,60 to 64 ,female,5689,6.8
0500000US20209,Wyandotte County, Kansas,65 to 69 ,female,3439,4.1
0500000US20209,Wyandotte County, Kansas,70 to 74 ,female,3159,3.8
0500000US20209,Wyandotte County, Kansas,75 to 79 ,female,1761,2.1
0500000US20209,Wyandotte County, Kansas,80 to 84 ,female,1925,2.3
0500000US20209,Wyandotte County, Kansas,85+,female,1437,1.7
0500000US21015,Boone County, Kentucky,0-5 ,female,3816,5.7
0500000US21015,Boone County, Kentucky,5 to 9 ,female,4515,6.8
0500000US21015,Boone County, Kentucky,10 to 14 ,female,4141,6.2
0500000US21015,Boone County, Kentucky,15 to 19 ,female,4832,7.3
0500000US21015,Boone County, Kentucky,20 to 24 ,female,4495,6.8
0500000US21015,Boone County, Kentucky,25 to 29 ,female,3616,5.4
0500000US21015,Boone County, Kentucky,30 to 34 ,female,3972,6
0500000US21015,Boone County, Kentucky,35 to 39 ,female,4988,7.5
0500000US21015,Boone County, Kentucky,40 to 44 ,female,4498,6.8
0500000US21015,Boone County, Kentucky,45 to 49 ,female,4241,6.4
0500000US21015,Boone County, Kentucky,50 to 54 ,female,4661,7
0500000US21015,Boone County, Kentucky,55 to 59 ,female,4147,6.2
0500000US21015,Boone County, Kentucky,60 to 64 ,female,4355,6.6
0500000US21015,Boone County, Kentucky,65 to 69 ,female,3738,5.6
0500000US21015,Boone County, Kentucky,70 to 74 ,female,2440,3.7
0500000US21015,Boone County, Kentucky,75 to 79 ,female,1382,2.1
0500000US21015,Boone County, Kentucky,80 to 84 ,female,1584,2.4
0500000US21015,Boone County, Kentucky,85+,female,1060,1.6
0500000US21029,Bullitt County, Kentucky,0-5 ,female,1927,4.7
0500000US21029,Bullitt County, Kentucky,5 to 9 ,female,2436,6
0500000US21029,Bullitt County, Kentucky,10 to 14 ,female,2660,6.5
0500000US21029,Bullitt County, Kentucky,15 to 19 ,female,2238,5.5
0500000US21029,Bullitt County, Kentucky,20 to 24 ,female,2175,5.3
