id,county,state,age,total,percent
0500000US48213,Henderson County, Texas,10 to 14 ,5384,6.5
0500000US48213,Henderson County, Texas,15 to 19 ,5461,6.6
0500000US48213,Henderson County, Texas,20 to 24 ,4365,5.3
0500000US48213,Henderson County, Texas,25 to 29 ,5021,6.1
0500000US48213,Henderson County, Texas,30 to 34 ,4951,6
0500000US48213,Henderson County, Texas,35 to 39 ,3525,4.3
0500000US48213,Henderson County, Texas,40 to 44 ,5060,6.1
0500000US48213,Henderson County, Texas,45 to 49 ,4102,5
0500000US48213,Henderson County, Texas,50 to 54 ,5306,6.4
0500000US48213,Henderson County, Texas,55 to 59 ,5162,6.2
0500000US48213,Henderson County, Texas,60 to 64 ,6622,8
0500000US48213,Henderson County, Texas,65 to 69 ,5530,6.7
0500000US48213,Henderson County, Texas,70 to 74 ,5834,7.1
0500000US48213,Henderson County, Texas,75 to 79 ,3438,4.2
0500000US48213,Henderson County, Texas,80 to 84 ,2917,3.5
0500000US48213,Henderson County, Texas,85  and over,1850,2.2
0500000US48215,Hidalgo County, Texas,under 5 ,74973,8.6
0500000US48215,Hidalgo County, Texas,5 to 9 ,71491,8.2
0500000US48215,Hidalgo County, Texas,10 to 14 ,85644,9.9
0500000US48215,Hidalgo County, Texas,15 to 19 ,76350,8.8
0500000US48215,Hidalgo County, Texas,20 to 24 ,67002,7.7
0500000US48215,Hidalgo County, Texas,25 to 29 ,62099,7.1
0500000US48215,Hidalgo County, Texas,30 to 34 ,54562,6.3
0500000US48215,Hidalgo County, Texas,35 to 39 ,51322,5.9
0500000US48215,Hidalgo County, Texas,40 to 44 ,57119,6.6
0500000US48215,Hidalgo County, Texas,45 to 49 ,52349,6
0500000US48215,Hidalgo County, Texas,50 to 54 ,43801,5
0500000US48215,Hidalgo County, Texas,55 to 59 ,36459,4.2
0500000US48215,Hidalgo County, Texas,60 to 64 ,36756,4.2
0500000US48215,Hidalgo County, Texas,65 to 69 ,30070,3.5
0500000US48215,Hidalgo County, Texas,70 to 74 ,25126,2.9
0500000US48215,Hidalgo County, Texas,75 to 79 ,19863,2.3
0500000US48215,Hidalgo County, Texas,80 to 84 ,12875,1.5
0500000US48215,Hidalgo County, Texas,85  and over,10846,1.2
0500000US48231,Hunt County, Texas,under 5 ,6282,6.4
0500000US48231,Hunt County, Texas,5 to 9 ,6659,6.8
0500000US48231,Hunt County, Texas,10 to 14 ,6734,6.8
0500000US48231,Hunt County, Texas,15 to 19 ,7332,7.4
0500000US48231,Hunt County, Texas,20 to 24 ,6523,6.6
0500000US48231,Hunt County, Texas,25 to 29 ,5419,5.5
0500000US48231,Hunt County, Texas,30 to 34 ,6108,6.2
0500000US48231,Hunt County, Texas,35 to 39 ,5097,5.2
0500000US48231,Hunt County, Texas,40 to 44 ,6638,6.7
0500000US48231,Hunt County, Texas,45 to 49 ,5336,5.4
0500000US48231,Hunt County, Texas,50 to 54 ,6469,6.6
0500000US48231,Hunt County, Texas,55 to 59 ,6215,6.3
0500000US48231,Hunt County, Texas,60 to 64 ,8469,8.6
0500000US48231,Hunt County, Texas,65 to 69 ,4753,4.8
0500000US48231,Hunt County, Texas,70 to 74 ,3688,3.7
0500000US48231,Hunt County, Texas,75 to 79 ,2988,3
0500000US48231,Hunt County, Texas,80 to 84 ,2610,2.6
0500000US48231,Hunt County, Texas,85  and over,1274,1.3
0500000US48245,Jefferson County, Texas,under 5 ,17118,6.8
0500000US48245,Jefferson County, Texas,5 to 9 ,18169,7.2
0500000US48245,Jefferson County, Texas,10 to 14 ,15748,6.3
0500000US48245,Jefferson County, Texas,15 to 19 ,15328,6.1
0500000US48245,Jefferson County, Texas,20 to 24 ,17549,7
0500000US48245,Jefferson County, Texas,25 to 29 ,18621,7.4
0500000US48245,Jefferson County, Texas,30 to 34 ,17443,6.9
0500000US48245,Jefferson County, Texas,35 to 39 ,16808,6.7
0500000US48245,Jefferson County, Texas,40 to 44 ,15708,6.2
0500000US48245,Jefferson County, Texas,45 to 49 ,15008,6
0500000US48245,Jefferson County, Texas,50 to 54 ,14585,5.8
0500000US48245,Jefferson County, Texas,55 to 59 ,15745,6.3
0500000US48245,Jefferson County, Texas,60 to 64 ,17393,6.9
0500000US48245,Jefferson County, Texas,65 to 69 ,11731,4.7
0500000US48245,Jefferson County, Texas,70 to 74 ,9098,3.6
0500000US48245,Jefferson County, Texas,75 to 79 ,6798,2.7
0500000US48245,Jefferson County, Texas,80 to 84 ,4230,1.7
0500000US48245,Jefferson County, Texas,85  and over,4485,1.8
0500000US48251,Johnson County, Texas,under 5 ,10994,6.3
0500000US48251,Johnson County, Texas,5 to 9 ,10911,6.2
0500000US48251,Johnson County, Texas,10 to 14 ,15582,8.9
0500000US48251,Johnson County, Texas,15 to 19 ,12169,6.9
0500000US48251,Johnson County, Texas,20 to 24 ,11337,6.4
0500000US48251,Johnson County, Texas,25 to 29 ,10595,6
0500000US48251,Johnson County, Texas,30 to 34 ,11469,6.5
0500000US48251,Johnson County, Texas,35 to 39 ,12289,7
0500000US48251,Johnson County, Texas,40 to 44 ,10691,6.1
0500000US48251,Johnson County, Texas,45 to 49 ,12030,6.8
0500000US48251,Johnson County, Texas,50 to 54 ,10517,6
0500000US48251,Johnson County, Texas,55 to 59 ,11449,6.5
0500000US48251,Johnson County, Texas,60 to 64 ,10777,6.1
0500000US48251,Johnson County, Texas,65 to 69 ,7356,4.2
0500000US48251,Johnson County, Texas,70 to 74 ,6906,3.9
0500000US48251,Johnson County, Texas,75 to 79 ,4872,2.8
0500000US48251,Johnson County, Texas,80 to 84 ,3837,2.2
0500000US48251,Johnson County, Texas,85  and over,2036,1.2
0500000US48257,Kaufman County, Texas,under 5 ,9868,7.2
0500000US48257,Kaufman County, Texas,5 to 9 ,12140,8.9
0500000US48257,Kaufman County, Texas,10 to 14 ,9483,7
0500000US48257,Kaufman County, Texas,15 to 19 ,10730,7.9
0500000US48257,Kaufman County, Texas,20 to 24 ,8171,6
0500000US48257,Kaufman County, Texas,25 to 29 ,7037,5.2
0500000US48257,Kaufman County, Texas,30 to 34 ,10437,7.7
0500000US48257,Kaufman County, Texas,35 to 39 ,12153,8.9
0500000US48257,Kaufman County, Texas,40 to 44 ,8195,6
0500000US48257,Kaufman County, Texas,45 to 49 ,8509,6.2
0500000US48257,Kaufman County, Texas,50 to 54 ,7859,5.8
0500000US48257,Kaufman County, Texas,55 to 59 ,7403,5.4
0500000US48257,Kaufman County, Texas,60 to 64 ,7325,5.4
0500000US48257,Kaufman County, Texas,65 to 69 ,5494,4
0500000US48257,Kaufman County, Texas,70 to 74 ,5116,3.8
0500000US48257,Kaufman County, Texas,75 to 79 ,2807,2.1
0500000US48257,Kaufman County, Texas,80 to 84 ,1519,1.1
0500000US48257,Kaufman County, Texas,85  and over,1908,1.4
0500000US48291,Liberty County, Texas,under 5 ,6435,7.3
0500000US48291,Liberty County, Texas,5 to 9 ,4647,5.3
0500000US48291,Liberty County, Texas,10 to 14 ,9242,10.5
0500000US48291,Liberty County, Texas,15 to 19 ,6409,7.3
0500000US48291,Liberty County, Texas,20 to 24 ,4214,4.8
0500000US48291,Liberty County, Texas,25 to 29 ,7222,8.2
0500000US48291,Liberty County, Texas,30 to 34 ,5866,6.6
0500000US48291,Liberty County, Texas,35 to 39 ,6791,7.7
0500000US48291,Liberty County, Texas,40 to 44 ,4650,5.3
0500000US48291,Liberty County, Texas,45 to 49 ,6349,7.2
0500000US48291,Liberty County, Texas,50 to 54 ,4591,5.2
0500000US48291,Liberty County, Texas,55 to 59 ,4655,5.3
0500000US48291,Liberty County, Texas,60 to 64 ,4567,5.2
0500000US48291,Liberty County, Texas,65 to 69 ,4338,4.9
0500000US48291,Liberty County, Texas,70 to 74 ,3033,3.4
0500000US48291,Liberty County, Texas,75 to 79 ,2171,2.5
0500000US48291,Liberty County, Texas,80 to 84 ,1510,1.7
0500000US48291,Liberty County, Texas,85  and over,1529,1.7
0500000US48303,Lubbock County, Texas,under 5 ,20631,6.6
0500000US48303,Lubbock County, Texas,5 to 9 ,19320,6.2
0500000US48303,Lubbock County, Texas,10 to 14 ,21481,6.9
0500000US48303,Lubbock County, Texas,15 to 19 ,26929,8.7
0500000US48303,Lubbock County, Texas,20 to 24 ,36221,11.7
0500000US48303,Lubbock County, Texas,25 to 29 ,25859,8.3
0500000US48303,Lubbock County, Texas,30 to 34 ,20177,6.5
0500000US48303,Lubbock County, Texas,35 to 39 ,22335,7.2
0500000US48303,Lubbock County, Texas,40 to 44 ,14838,4.8
0500000US48303,Lubbock County, Texas,45 to 49 ,15386,5
0500000US48303,Lubbock County, Texas,50 to 54 ,15707,5.1
0500000US48303,Lubbock County, Texas,55 to 59 ,16598,5.3
0500000US48303,Lubbock County, Texas,60 to 64 ,16252,5.2
0500000US48303,Lubbock County, Texas,65 to 69 ,13085,4.2
0500000US48303,Lubbock County, Texas,70 to 74 ,9500,3.1
0500000US48303,Lubbock County, Texas,75 to 79 ,7930,2.6
0500000US48303,Lubbock County, Texas,80 to 84 ,4362,1.4
0500000US48303,Lubbock County, Texas,85  and over,3958,1.3
0500000US48309,McLennan County, Texas,under 5 ,17398,6.8
0500000US48309,McLennan County, Texas,5 to 9 ,15767,6.1
0500000US48309,McLennan County, Texas,10 to 14 ,19105,7.4
0500000US48309,McLennan County, Texas,15 to 19 ,21981,8.6
0500000US48309,McLennan County, Texas,20 to 24 ,25747,10
0500000US48309,McLennan County, Texas,25 to 29 ,17336,6.8
0500000US48309,McLennan County, Texas,30 to 34 ,14938,5.8
0500000US48309,McLennan County, Texas,35 to 39 ,15847,6.2
0500000US48309,McLennan County, Texas,40 to 44 ,14742,5.7
0500000US48309,McLennan County, Texas,45 to 49 ,13929,5.4
0500000US48309,McLennan County, Texas,50 to 54 ,13476,5.3
0500000US48309,McLennan County, Texas,55 to 59 ,14040,5.5
0500000US48309,McLennan County, Texas,60 to 64 ,14474,5.6
0500000US48309,McLennan County, Texas,65 to 69 ,11948,4.7
0500000US48309,McLennan County, Texas,70 to 74 ,9463,3.7
0500000US48309,McLennan County, Texas,75 to 79 ,7733,3
0500000US48309,McLennan County, Texas,80 to 84 ,3624,1.4
0500000US48309,McLennan County, Texas,85  and over,5075,2
0500000US48329,Midland County, Texas,under 5 ,16037,9.1
0500000US48329,Midland County, Texas,5 to 9 ,14800,8.4
0500000US48329,Midland County, Texas,10 to 14 ,13246,7.5
0500000US48329,Midland County, Texas,15 to 19 ,12581,7.1
0500000US48329,Midland County, Texas,20 to 24 ,9202,5.2
0500000US48329,Midland County, Texas,25 to 29 ,15419,8.7
0500000US48329,Midland County, Texas,30 to 34 ,15202,8.6
0500000US48329,Midland County, Texas,35 to 39 ,16369,9.3
0500000US48329,Midland County, Texas,40 to 44 ,10259,5.8
0500000US48329,Midland County, Texas,45 to 49 ,7871,4.5
0500000US48329,Midland County, Texas,50 to 54 ,8701,4.9
0500000US48329,Midland County, Texas,55 to 59 ,10378,5.9
0500000US48329,Midland County, Texas,60 to 64 ,8468,4.8
0500000US48329,Midland County, Texas,65 to 69 ,6233,3.5
0500000US48329,Midland County, Texas,70 to 74 ,3835,2.2
0500000US48329,Midland County, Texas,75 to 79 ,2539,1.4
0500000US48329,Midland County, Texas,80 to 84 ,1667,0.9
0500000US48329,Midland County, Texas,85  and over,4025,2.3
0500000US48339,Montgomery County, Texas,under 5 ,40303,6.6
0500000US48339,Montgomery County, Texas,5 to 9 ,41535,6.8
0500000US48339,Montgomery County, Texas,10 to 14 ,50191,8.3
0500000US48339,Montgomery County, Texas,15 to 19 ,42187,6.9
0500000US48339,Montgomery County, Texas,20 to 24 ,34561,5.7
0500000US48339,Montgomery County, Texas,25 to 29 ,37666,6.2
0500000US48339,Montgomery County, Texas,30 to 34 ,38043,6.3
0500000US48339,Montgomery County, Texas,35 to 39 ,37844,6.2
0500000US48339,Montgomery County, Texas,40 to 44 ,47459,7.8
0500000US48339,Montgomery County, Texas,45 to 49 ,42450,7
0500000US48339,Montgomery County, Texas,50 to 54 ,39194,6.5
0500000US48339,Montgomery County, Texas,55 to 59 ,40384,6.6
0500000US48339,Montgomery County, Texas,60 to 64 ,34263,5.6
0500000US48339,Montgomery County, Texas,65 to 69 ,28977,4.8
0500000US48339,Montgomery County, Texas,70 to 74 ,22434,3.7
0500000US48339,Montgomery County, Texas,75 to 79 ,12972,2.1
0500000US48339,Montgomery County, Texas,80 to 84 ,8857,1.5
0500000US48339,Montgomery County, Texas,85  and over,8071,1.3
0500000US48347,Nacogdoches County, Texas,under 5 ,4349,6.7
0500000US48347,Nacogdoches County, Texas,5 to 9 ,3799,5.8
0500000US48347,Nacogdoches County, Texas,10 to 14 ,4407,6.8
0500000US48347,Nacogdoches County, Texas,15 to 19 ,6693,10.3
0500000US48347,Nacogdoches County, Texas,20 to 24 ,6971,10.7
0500000US48347,Nacogdoches County, Texas,25 to 29 ,5394,8.3
0500000US48347,Nacogdoches County, Texas,30 to 34 ,2817,4.3
0500000US48347,Nacogdoches County, Texas,35 to 39 ,3536,5.4
0500000US48347,Nacogdoches County, Texas,40 to 44 ,3587,5.5
0500000US48347,Nacogdoches County, Texas,45 to 49 ,2741,4.2
0500000US48347,Nacogdoches County, Texas,50 to 54 ,3712,5.7
0500000US48347,Nacogdoches County, Texas,55 to 59 ,3482,5.3
0500000US48347,Nacogdoches County, Texas,60 to 64 ,4055,6.2
0500000US48347,Nacogdoches County, Texas,65 to 69 ,3198,4.9
0500000US48347,Nacogdoches County, Texas,70 to 74 ,2492,3.8
0500000US48347,Nacogdoches County, Texas,75 to 79 ,1523,2.3
0500000US48347,Nacogdoches County, Texas,80 to 84 ,1383,2.1
0500000US48347,Nacogdoches County, Texas,85  and over,1065,1.6
0500000US48355,Nueces County, Texas,under 5 ,24287,6.7
0500000US48355,Nueces County, Texas,5 to 9 ,23038,6.4
0500000US48355,Nueces County, Texas,10 to 14 ,25444,7
0500000US48355,Nueces County, Texas,15 to 19 ,26527,7.3
0500000US48355,Nueces County, Texas,20 to 24 ,24178,6.7
0500000US48355,Nueces County, Texas,25 to 29 ,26547,7.3
0500000US48355,Nueces County, Texas,30 to 34 ,25484,7
0500000US48355,Nueces County, Texas,35 to 39 ,25677,7.1
0500000US48355,Nueces County, Texas,40 to 44 ,22138,6.1
0500000US48355,Nueces County, Texas,45 to 49 ,20775,5.7
0500000US48355,Nueces County, Texas,50 to 54 ,20317,5.6
0500000US48355,Nueces County, Texas,55 to 59 ,22762,6.3
0500000US48355,Nueces County, Texas,60 to 64 ,20762,5.7
0500000US48355,Nueces County, Texas,65 to 69 ,18142,5
0500000US48355,Nueces County, Texas,70 to 74 ,14172,3.9
0500000US48355,Nueces County, Texas,75 to 79 ,10529,2.9
0500000US48355,Nueces County, Texas,80 to 84 ,5731,1.6
0500000US48355,Nueces County, Texas,85  and over,5784,1.6
0500000US48361,Orange County, Texas,under 5 ,5540,6.6
0500000US48361,Orange County, Texas,5 to 9 ,6673,8
0500000US48361,Orange County, Texas,10 to 14 ,4475,5.4
0500000US48361,Orange County, Texas,15 to 19 ,5524,6.6
0500000US48361,Orange County, Texas,20 to 24 ,4558,5.5
0500000US48361,Orange County, Texas,25 to 29 ,5318,6.4
0500000US48361,Orange County, Texas,30 to 34 ,6880,8.2
0500000US48361,Orange County, Texas,35 to 39 ,5022,6
0500000US48361,Orange County, Texas,40 to 44 ,4375,5.2
0500000US48361,Orange County, Texas,45 to 49 ,4891,5.9
0500000US48361,Orange County, Texas,50 to 54 ,5380,6.5
0500000US48361,Orange County, Texas,55 to 59 ,5453,6.5
0500000US48361,Orange County, Texas,60 to 64 ,5788,6.9
0500000US48361,Orange County, Texas,65 to 69 ,4523,5.4
0500000US48361,Orange County, Texas,70 to 74 ,3149,3.8
0500000US48361,Orange County, Texas,75 to 79 ,3179,3.8
0500000US48361,Orange County, Texas,80 to 84 ,1477,1.8
0500000US48361,Orange County, Texas,85  and over,1191,1.4
0500000US48367,Parker County, Texas,under 5 ,8649,6.1
0500000US48367,Parker County, Texas,5 to 9 ,10119,7.1
0500000US48367,Parker County, Texas,10 to 14 ,10083,7.1
0500000US48367,Parker County, Texas,15 to 19 ,10406,7.3
0500000US48367,Parker County, Texas,20 to 24 ,8399,5.9
0500000US48367,Parker County, Texas,25 to 29 ,7078,5
0500000US48367,Parker County, Texas,30 to 34 ,8565,6
0500000US48367,Parker County, Texas,35 to 39 ,7920,5.5
0500000US48367,Parker County, Texas,40 to 44 ,10345,7.2
0500000US48367,Parker County, Texas,45 to 49 ,8885,6.2
0500000US48367,Parker County, Texas,50 to 54 ,10305,7.2
0500000US48367,Parker County, Texas,55 to 59 ,9690,6.8
0500000US48367,Parker County, Texas,60 to 64 ,9995,7
0500000US48367,Parker County, Texas,65 to 69 ,6108,4.3
0500000US48367,Parker County, Texas,70 to 74 ,7700,5.4
0500000US48367,Parker County, Texas,75 to 79 ,3800,2.7
0500000US48367,Parker County, Texas,80 to 84 ,2286,1.6
0500000US48367,Parker County, Texas,85  and over,2545,1.8
0500000US48375,Potter County, Texas,under 5 ,8717,7.4
0500000US48375,Potter County, Texas,5 to 9 ,7923,6.7
0500000US48375,Potter County, Texas,10 to 14 ,10201,8.7
0500000US48375,Potter County, Texas,15 to 19 ,7967,6.8
0500000US48375,Potter County, Texas,20 to 24 ,8272,7
0500000US48375,Potter County, Texas,25 to 29 ,8599,7.3
0500000US48375,Potter County, Texas,30 to 34 ,8305,7.1
0500000US48375,Potter County, Texas,35 to 39 ,7735,6.6
0500000US48375,Potter County, Texas,40 to 44 ,7690,6.5
0500000US48375,Potter County, Texas,45 to 49 ,7193,6.1
0500000US48375,Potter County, Texas,50 to 54 ,6533,5.6
0500000US48375,Potter County, Texas,55 to 59 ,6317,5.4
0500000US48375,Potter County, Texas,60 to 64 ,6191,5.3
0500000US48375,Potter County, Texas,65 to 69 ,5685,4.8
0500000US48375,Potter County, Texas,70 to 74 ,3700,3.2
0500000US48375,Potter County, Texas,75 to 79 ,2485,2.1
0500000US48375,Potter County, Texas,80 to 84 ,2091,1.8
0500000US48375,Potter County, Texas,85  and over,1811,1.5
0500000US48381,Randall County, Texas,under 5 ,8637,6.3
0500000US48381,Randall County, Texas,5 to 9 ,10194,7.4
0500000US48381,Randall County, Texas,10 to 14 ,8955,6.5
0500000US48381,Randall County, Texas,15 to 19 ,9838,7.1
0500000US48381,Randall County, Texas,20 to 24 ,9594,7
0500000US48381,Randall County, Texas,25 to 29 ,9096,6.6
0500000US48381,Randall County, Texas,30 to 34 ,9823,7.1
0500000US48381,Randall County, Texas,35 to 39 ,9577,7
0500000US48381,Randall County, Texas,40 to 44 ,9461,6.9
0500000US48381,Randall County, Texas,45 to 49 ,8989,6.5
0500000US48381,Randall County, Texas,50 to 54 ,6578,4.8
0500000US48381,Randall County, Texas,55 to 59 ,7162,5.2
0500000US48381,Randall County, Texas,60 to 64 ,8066,5.9
0500000US48381,Randall County, Texas,65 to 69 ,7881,5.7
0500000US48381,Randall County, Texas,70 to 74 ,4868,3.5
0500000US48381,Randall County, Texas,75 to 79 ,4182,3
0500000US48381,Randall County, Texas,80 to 84 ,2209,1.6
0500000US48381,Randall County, Texas,85  and over,2603,1.9
0500000US48397,Rockwall County, Texas,under 5 ,6292,6
0500000US48397,Rockwall County, Texas,5 to 9 ,7182,6.8
0500000US48397,Rockwall County, Texas,10 to 14 ,9409,9
0500000US48397,Rockwall County, Texas,15 to 19 ,8427,8
0500000US48397,Rockwall County, Texas,20 to 24 ,4293,4.1
0500000US48397,Rockwall County, Texas,25 to 29 ,5461,5.2
0500000US48397,Rockwall County, Texas,30 to 34 ,6164,5.9
0500000US48397,Rockwall County, Texas,35 to 39 ,9456,9
0500000US48397,Rockwall County, Texas,40 to 44 ,7243,6.9
0500000US48397,Rockwall County, Texas,45 to 49 ,7372,7
0500000US48397,Rockwall County, Texas,50 to 54 ,7568,7.2
0500000US48397,Rockwall County, Texas,55 to 59 ,6584,6.3
0500000US48397,Rockwall County, Texas,60 to 64 ,6610,6.3
0500000US48397,Rockwall County, Texas,65 to 69 ,4666,4.4
0500000US48397,Rockwall County, Texas,70 to 74 ,3420,3.3
0500000US48397,Rockwall County, Texas,75 to 79 ,2804,2.7
0500000US48397,Rockwall County, Texas,80 to 84 ,1190,1.1
0500000US48397,Rockwall County, Texas,85  and over,774,0.7
0500000US48409,San Patricio County, Texas,under 5 ,4732,7.1
0500000US48409,San Patricio County, Texas,5 to 9 ,4305,6.5
0500000US48409,San Patricio County, Texas,10 to 14 ,5663,8.5
0500000US48409,San Patricio County, Texas,15 to 19 ,4974,7.5
0500000US48409,San Patricio County, Texas,20 to 24 ,4102,6.1
0500000US48409,San Patricio County, Texas,25 to 29 ,3967,5.9
0500000US48409,San Patricio County, Texas,30 to 34 ,4123,6.2
0500000US48409,San Patricio County, Texas,35 to 39 ,4952,7.4
0500000US48409,San Patricio County, Texas,40 to 44 ,4210,6.3
0500000US48409,San Patricio County, Texas,45 to 49 ,4336,6.5
0500000US48409,San Patricio County, Texas,50 to 54 ,3346,5
0500000US48409,San Patricio County, Texas,55 to 59 ,4401,6.6
0500000US48409,San Patricio County, Texas,60 to 64 ,3299,4.9
0500000US48409,San Patricio County, Texas,65 to 69 ,3971,6
0500000US48409,San Patricio County, Texas,70 to 74 ,2642,4
0500000US48409,San Patricio County, Texas,75 to 79 ,1747,2.6
0500000US48409,San Patricio County, Texas,80 to 84 ,740,1.1
0500000US48409,San Patricio County, Texas,85  and over,1220,1.8
0500000US48423,Smith County, Texas,under 5 ,15465,6.6
0500000US48423,Smith County, Texas,5 to 9 ,16398,7
0500000US48423,Smith County, Texas,10 to 14 ,15473,6.6
0500000US48423,Smith County, Texas,15 to 19 ,16897,7.3
0500000US48423,Smith County, Texas,20 to 24 ,15785,6.8
0500000US48423,Smith County, Texas,25 to 29 ,16567,7.1
0500000US48423,Smith County, Texas,30 to 34 ,15757,6.8
0500000US48423,Smith County, Texas,35 to 39 ,15552,6.7
0500000US48423,Smith County, Texas,40 to 44 ,11911,5.1
0500000US48423,Smith County, Texas,45 to 49 ,13973,6
0500000US48423,Smith County, Texas,50 to 54 ,11300,4.9
0500000US48423,Smith County, Texas,55 to 59 ,16058,6.9
0500000US48423,Smith County, Texas,60 to 64 ,12397,5.3
0500000US48423,Smith County, Texas,65 to 69 ,11320,4.9
0500000US48423,Smith County, Texas,70 to 74 ,9779,4.2
0500000US48423,Smith County, Texas,75 to 79 ,6877,3
0500000US48423,Smith County, Texas,80 to 84 ,6114,2.6
0500000US48423,Smith County, Texas,85  and over,5128,2.2
0500000US48439,Tarrant County, Texas,under 5 ,143690,6.8
0500000US48439,Tarrant County, Texas,5 to 9 ,146541,7
0500000US48439,Tarrant County, Texas,10 to 14 ,163248,7.8
0500000US48439,Tarrant County, Texas,15 to 19 ,151338,7.2
0500000US48439,Tarrant County, Texas,20 to 24 ,139543,6.6
0500000US48439,Tarrant County, Texas,25 to 29 ,158457,7.5
0500000US48439,Tarrant County, Texas,30 to 34 ,154986,7.4
0500000US48439,Tarrant County, Texas,35 to 39 ,150685,7.2
0500000US48439,Tarrant County, Texas,40 to 44 ,138385,6.6
0500000US48439,Tarrant County, Texas,45 to 49 ,138531,6.6
0500000US48439,Tarrant County, Texas,50 to 54 ,129333,6.2
0500000US48439,Tarrant County, Texas,55 to 59 ,127444,6.1
0500000US48439,Tarrant County, Texas,60 to 64 ,115656,5.5
0500000US48439,Tarrant County, Texas,65 to 69 ,82380,3.9
0500000US48439,Tarrant County, Texas,70 to 74 ,67564,3.2
0500000US48439,Tarrant County, Texas,75 to 79 ,44017,2.1
0500000US48439,Tarrant County, Texas,80 to 84 ,24908,1.2
0500000US48439,Tarrant County, Texas,85  and over,25809,1.2
0500000US48441,Taylor County, Texas,under 5 ,9945,7.2
0500000US48441,Taylor County, Texas,5 to 9 ,8155,5.9
0500000US48441,Taylor County, Texas,10 to 14 ,10510,7.6
0500000US48441,Taylor County, Texas,15 to 19 ,11068,8
0500000US48441,Taylor County, Texas,20 to 24 ,13482,9.8
0500000US48441,Taylor County, Texas,25 to 29 ,10769,7.8
0500000US48441,Taylor County, Texas,30 to 34 ,9254,6.7
0500000US48441,Taylor County, Texas,35 to 39 ,8318,6
0500000US48441,Taylor County, Texas,40 to 44 ,8364,6.1
0500000US48441,Taylor County, Texas,45 to 49 ,5805,4.2
0500000US48441,Taylor County, Texas,50 to 54 ,6856,5
0500000US48441,Taylor County, Texas,55 to 59 ,7725,5.6
0500000US48441,Taylor County, Texas,60 to 64 ,7380,5.3
0500000US48441,Taylor County, Texas,65 to 69 ,7006,5.1
0500000US48441,Taylor County, Texas,70 to 74 ,4451,3.2
0500000US48441,Taylor County, Texas,75 to 79 ,3944,2.9
0500000US48441,Taylor County, Texas,80 to 84 ,2620,1.9
0500000US48441,Taylor County, Texas,85  and over,2382,1.7
0500000US48451,Tom Green County, Texas,under 5 ,7977,6.7
0500000US48451,Tom Green County, Texas,5 to 9 ,7308,6.1
0500000US48451,Tom Green County, Texas,10 to 14 ,7975,6.7
0500000US48451,Tom Green County, Texas,15 to 19 ,8969,7.5
0500000US48451,Tom Green County, Texas,20 to 24 ,10474,8.8
0500000US48451,Tom Green County, Texas,25 to 29 ,9139,7.7
0500000US48451,Tom Green County, Texas,30 to 34 ,7898,6.6
0500000US48451,Tom Green County, Texas,35 to 39 ,7140,6
0500000US48451,Tom Green County, Texas,40 to 44 ,8201,6.9
0500000US48451,Tom Green County, Texas,45 to 49 ,5888,4.9
0500000US48451,Tom Green County, Texas,50 to 54 ,5909,5
0500000US48451,Tom Green County, Texas,55 to 59 ,6999,5.9
0500000US48451,Tom Green County, Texas,60 to 64 ,7041,5.9
0500000US48451,Tom Green County, Texas,65 to 69 ,5795,4.9
0500000US48451,Tom Green County, Texas,70 to 74 ,4734,4
0500000US48451,Tom Green County, Texas,75 to 79 ,2747,2.3
0500000US48451,Tom Green County, Texas,80 to 84 ,2538,2.1
0500000US48451,Tom Green County, Texas,85  and over,2468,2.1
0500000US48453,Travis County, Texas,under 5 ,76769,6
0500000US48453,Travis County, Texas,5 to 9 ,71732,5.6
0500000US48453,Travis County, Texas,10 to 14 ,78262,6.1
0500000US48453,Travis County, Texas,15 to 19 ,77037,6
0500000US48453,Travis County, Texas,20 to 24 ,81524,6.4
0500000US48453,Travis County, Texas,25 to 29 ,128258,10.1
0500000US48453,Travis County, Texas,30 to 34 ,128993,10.1
0500000US48453,Travis County, Texas,35 to 39 ,111850,8.8
0500000US48453,Travis County, Texas,40 to 44 ,93857,7.4
0500000US48453,Travis County, Texas,45 to 49 ,88039,6.9
0500000US48453,Travis County, Texas,50 to 54 ,74390,5.8
0500000US48453,Travis County, Texas,55 to 59 ,68325,5.4
0500000US48453,Travis County, Texas,60 to 64 ,65480,5.1
0500000US48453,Travis County, Texas,65 to 69 ,49962,3.9
0500000US48453,Travis County, Texas,70 to 74 ,33709,2.6
0500000US48453,Travis County, Texas,75 to 79 ,18964,1.5
0500000US48453,Travis County, Texas,80 to 84 ,12993,1
0500000US48453,Travis County, Texas,85  and over,13810,1.1
0500000US48469,Victoria County, Texas,under 5 ,6011,6.5
0500000US48469,Victoria County, Texas,5 to 9 ,6904,7.5
0500000US48469,Victoria County, Texas,10 to 14 ,6097,6.6
0500000US48469,Victoria County, Texas,15 to 19 ,6932,7.5
0500000US48469,Victoria County, Texas,20 to 24 ,6879,7.5
0500000US48469,Victoria County, Texas,25 to 29 ,5164,5.6
0500000US48469,Victoria County, Texas,30 to 34 ,5777,6.3
0500000US48469,Victoria County, Texas,35 to 39 ,6178,6.7
0500000US48469,Victoria County, Texas,40 to 44 ,4899,5.3
0500000US48469,Victoria County, Texas,45 to 49 ,5378,5.8
