id,county,state,total_pop,race,total,prop
0500000US06031,Kings County, California,152940,asian,5104,3.3372564404341576
0500000US06031,Kings County, California,152940,hawaii_pi,460,0.30077154439649534
0500000US06031,Kings County, California,152940,other,13840,9.049300379233687
0500000US06033,Lake County, California,64386,white,50669,78.69567918491597
0500000US06033,Lake County, California,64386,black,1247,1.9367564377349114
0500000US06033,Lake County, California,64386,am_in_alask,2540,3.9449569782250804
0500000US06033,Lake County, California,64386,asian,499,0.7750132016276831
0500000US06033,Lake County, California,64386,hawaii_pi,27,0.04193458205199888
0500000US06033,Lake County, California,64386,other,6062,9.415090237008044
0500000US06037,Los Angeles County, California,10039107,white,5234081,52.136918154174474
0500000US06037,Los Angeles County, California,10039107,black,811176,8.08016091471084
0500000US06037,Los Angeles County, California,10039107,am_in_alask,81491,0.8117355458010358
0500000US06037,Los Angeles County, California,10039107,asian,1474713,14.68968305647106
0500000US06037,Los Angeles County, California,10039107,hawaii_pi,26307,0.2620452197590881
0500000US06037,Los Angeles County, California,10039107,other,1997842,19.900594744134114
0500000US06039,Madera County, California,157327,white,107073,68.05761248863831
0500000US06039,Madera County, California,157327,black,4138,2.6301906220801263
0500000US06039,Madera County, California,157327,am_in_alask,1810,1.1504700401075467
0500000US06039,Madera County, California,157327,asian,3838,2.4395049800733504
0500000US06039,Madera County, California,157327,hawaii_pi,1131,0.7188848703655444
0500000US06039,Madera County, California,157327,other,35503,22.566374493888524
0500000US06041,Marin County, California,258826,white,204109,78.8595427043651
0500000US06041,Marin County, California,258826,black,7058,2.72692851568235
0500000US06041,Marin County, California,258826,am_in_alask,1534,0.592676160818465
0500000US06041,Marin County, California,258826,asian,16663,6.437915819894446
0500000US06041,Marin County, California,258826,hawaii_pi,273,0.10547626590837088
0500000US06041,Marin County, California,258826,other,18564,7.172386081769219
0500000US06045,Mendocino County, California,86749,white,73467,84.68916068196751
0500000US06045,Mendocino County, California,86749,black,823,0.9487141062144809
0500000US06045,Mendocino County, California,86749,am_in_alask,4610,5.314182296049522
0500000US06045,Mendocino County, California,86749,asian,1954,2.2524755328591684
0500000US06045,Mendocino County, California,86749,hawaii_pi,135,0.1556213904483049
0500000US06045,Mendocino County, California,86749,other,2696,3.107816804804666
0500000US06047,Merced County, California,277680,white,141038,50.791558628637276
0500000US06047,Merced County, California,277680,black,9337,3.362503601267646
0500000US06047,Merced County, California,277680,am_in_alask,2821,1.0159176029962547
0500000US06047,Merced County, California,277680,asian,20581,7.41176894266782
0500000US06047,Merced County, California,277680,hawaii_pi,34,0.012244309997118985
0500000US06047,Merced County, California,277680,other,95138,34.26174013252665
0500000US06053,Monterey County, California,434061,white,196483,45.26621834258319
0500000US06053,Monterey County, California,434061,black,12231,2.8178067138028986
0500000US06053,Monterey County, California,434061,am_in_alask,2057,0.47389652606430893
0500000US06053,Monterey County, California,434061,asian,26860,6.188070340343868
0500000US06053,Monterey County, California,434061,hawaii_pi,1288,0.29673248690852205
0500000US06053,Monterey County, California,434061,other,178002,41.008521843703996
0500000US06055,Napa County, California,137744,white,101380,73.60030200952492
0500000US06055,Napa County, California,137744,black,3314,2.4059124172377744
0500000US06055,Napa County, California,137744,am_in_alask,815,0.5916773144383785
0500000US06055,Napa County, California,137744,asian,11552,8.386572191892206
0500000US06055,Napa County, California,137744,hawaii_pi,271,0.19674178185619698
0500000US06055,Napa County, California,137744,other,14604,10.602276687187826
0500000US06057,Nevada County, California,99755,white,92832,93.05999699263194
0500000US06057,Nevada County, California,99755,black,310,0.31076136534509546
0500000US06057,Nevada County, California,99755,am_in_alask,487,0.4881960803969726
0500000US06057,Nevada County, California,99755,asian,1243,1.2460528294321087
0500000US06057,Nevada County, California,99755,hawaii_pi,342,0.3428399578968473
0500000US06057,Nevada County, California,99755,other,314,0.31477118941406446
0500000US06059,Orange County, California,3175692,white,1881453,59.24544949573195
